dataset	chrom	chromStart	chromEnd	name	EffectSize	chrTSS	startTSS	endTSS	measuredGeneSymbol	Significant	pValueAdjusted	PowerAtEffectSize25	ValidConnection	CellType	Reference	Regulated	PowerAtEffectSize10	PowerAtEffectSize15	PowerAtEffectSize20	PowerAtEffectSize50	numTSSEnhGene	distanceToTSS	normalizedDNase_enh	normalizedDNase_prom	numNearbyEnhancers	sumNearbyEnhancers	ubiquitousExpressedGene	numCandidateEnhGene	3DContactAvgHicTrack2	3DContactAvgHicTrack2_squared	activityEnhDNaseOnlyAvgHicTrack2_squared	activityPromDNaseOnlyAvgHicTrack2	ABCScoreDNaseOnlyAvgHicTrack2
Gasperini2019	chr17	32896587	32897843	TMEM98|chr17:31223605-31224861:.	-0.0826614609050776	chr17	32927910.0	32927911.0	TMEM98	True	0.0005032726871606	0.95	True	K562	Gasperini et al., 2019	True	0.45	0.7	0.8	1.0	1	30694	10.419667	0.49836	3	28.479126	0	0	0.004019	1.6152361e-05	184.703932797938	0.49836	0.056698
Gasperini2019	chr17	32896587	32897843	ZNF207|chr17:31223605-31224861:.	0.0082661314303358	chr17	32350117.0	32350118.0	ZNF207	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.65	0.9	0.95	1.0	4	547078	10.419667	0.839769	3	28.479126	1	0	0.000373	1.39129e-07	184.703932797938	0.839769	0.004878
Gasperini2019	chr17	32909833	32910333	PSMD11|chr17:31236851-31237351:.	-0.0451912159385904	chr17	32444261.0	32444262.0	PSMD11	False	0.890458418966734	1.0	True	K562	Gasperini et al., 2019	False	0.55	0.8	0.85	1.0	3	465621	11.171617	0.853296	2	16.671277	0	0	0.000905	8.19025e-07	124.805026394689	0.853296	0.004827
Gasperini2019	chr17	32909833	32910333	ZNF207|chr17:31236851-31237351:.	-0.0118333876090179	chr17	32350117.0	32350118.0	ZNF207	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.8	0.95	1.0	1.0	4	559946	11.171617	0.839769	2	16.671277	1	0	0.000471	2.21841e-07	124.805026394689	0.839769	0.003304
Gasperini2019	chr17	32910697	32911197	SUZ12|chr17:31237715-31238215:.	0.0061255325516718	chr17	31937018.0	31937019.0	SUZ12	False	0.856061105695524	1.0	True	K562	Gasperini et al., 2019	False	0.75	1.0	1.0	1.0	12	973938	11.171617	0.577759	2	16.671277	0	0	0.000137	1.8769e-08	124.805026394689	0.577759	0.001231
Gasperini2019	chr17	32910697	32911197	ZNF207|chr17:31237715-31238215:.	0.0298007105106293	chr17	32350117.0	32350118.0	ZNF207	False	0.751288220893907	1.0	True	K562	Gasperini et al., 2019	False	0.7	0.95	1.0	1.0	4	560810	11.171617	0.839769	2	16.671277	1	0	0.000471	2.21841e-07	124.805026394689	0.839769	0.003304
Gasperini2019	chr17	32911882	32912998	PSMD11|chr17:31238900-31240016:.	-0.0221843997250634	chr17	32444261.0	32444262.0	PSMD11	False	0.865394393517455	1.0	True	K562	Gasperini et al., 2019	False	0.6	0.9	1.0	1.0	3	467978	13.084569	0.853296	2	14.758325	0	0	0.000905	8.19025e-07	171.205945915761	0.853296	0.005654
Gasperini2019	chr17	32911882	32912998	SUZ12|chr17:31238900-31240016:.	-0.0039253363228782	chr17	31937018.0	31937019.0	SUZ12	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.6	0.85	1.0	1.0	12	975431	13.084569	0.577759	2	14.758325	0	0	0.000137	1.8769e-08	171.205945915761	0.577759	0.001442
Gasperini2019	chr17	32911882	32912998	ZNF207|chr17:31238900-31240016:.	-0.0106833010418734	chr17	32350117.0	32350118.0	ZNF207	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.65	0.9	1.0	1.0	4	562303	13.084569	0.839769	2	14.758325	1	0	0.000471	2.21841e-07	171.205945915761	0.839769	0.00387
Gasperini2019	chr17	32962150	32962879	ZNF207|chr17:31289168-31289897:.	-0.0464121852412966	chr17	32350117.0	32350118.0	ZNF207	False	0.952470430731699	0.95	True	K562	Gasperini et al., 2019	False	0.65	0.85	0.95	1.0	5	612377	5.415826	0.839769	1	2.666638	1	0	0.000175	3.0625e-08	29.331171262276	0.839769	0.000595
Gasperini2019	chr17	38867260	38868514	MIEN1|chr17:37023513-37024767:.	-0.0149861970056838	chr17	39730786.0	39730787.0	MIEN1	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.65	0.85	0.9	1.0	22	862676	11.481779	0.665806	3	20.788185	1	0	0.00014	1.96e-08	131.831249004841	0.665806	0.000579
Gasperini2019	chr17	38867260	38868514	RPL19|chr17:37023513-37024767:.	0.0147110289798682	chr17	39200283.0	39200284.0	RPL19	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.75	0.95	1.0	1.0	10	332395	11.481779	0.766273	3	20.788185	1	0	0.00207	4.2849e-06	131.831249004841	0.766273	0.007518
Gasperini2019	chr17	38867260	38868514	RPL23|chr17:37023513-37024767:.	0.0396460672360233	chr17	38853842.0	38853843.0	RPL23	False	0.740268077333752	1.0	True	K562	Gasperini et al., 2019	False	0.7	0.85	0.95	1.0	1	14087	11.481779	0.844442	3	20.788185	1	0	0.016197	0.000262342809	131.831249004841	0.844442	0.051104
Gasperini2019	chr17	39001613	39002808	MIEN1|chr17:37157866-37159061:.	0.0023630289373735	chr17	39730786.0	39730787.0	MIEN1	False	0.873776095608699	0.95	True	K562	Gasperini et al., 2019	False	0.5	0.85	0.95	1.0	19	728353	6.73019	0.665806	1	6.218673	1	0	0.000214	4.5796e-08	45.2954574361	0.665806	0.000521
Gasperini2019	chr17	39001613	39002808	RPL19|chr17:37157866-37159061:.	0.0183304113192526	chr17	39200283.0	39200284.0	RPL19	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.8	0.9	1.0	1.0	7	198072	6.73019	0.766273	1	6.218673	1	0	0.001834	3.363556e-06	45.2954574361	0.766273	0.003903
Gasperini2019	chr17	39014424	39014924	CDK12|chr17:37170677-37171177:.	-0.0101422994256075	chr17	39461511.0	39461512.0	CDK12	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.65	0.85	0.85	1.0	11	446836	7.148524	0.95323	1	0.857342	1	0	0.00042	1.764e-07	51.101395378576	0.95323	0.000843
Gasperini2019	chr17	39014424	39014924	MIEN1|chr17:37170677-37171177:.	0.0018645699043682	chr17	39730786.0	39730787.0	MIEN1	False	0.992103897598103	0.95	True	K562	Gasperini et al., 2019	False	0.65	0.8	0.95	1.0	19	715889	7.148524	0.665806	1	0.857342	1	0	0.000268	7.1824e-08	51.101395378576	0.665806	0.000693
Gasperini2019	chr17	39014424	39014924	RPL19|chr17:37170677-37171177:.	0.0227313400043179	chr17	39200283.0	39200284.0	RPL19	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False	0.7	0.85	0.9	1.0	7	185608	7.148524	0.766273	1	0.857342	1	0	0.001258	1.582564e-06	51.101395378576	0.766273	0.002845
Gasperini2019	chr17	39014424	39014924	RPL23|chr17:37170677-37171177:.	0.0402688965462679	chr17	38853842.0	38853843.0	RPL23	False	0.952496456633393	1.0	True	K562	Gasperini et al., 2019	False	0.75	0.85	0.95	1.0	4	160874	7.148524	0.844442	1	0.857342	1	0	0.001228	1.507984e-06	51.101395378576	0.844442	0.002412
Gasperini2019	chr17	40005478	40005978	KRT10|chr17:38161731-38162231:.	-0.0301028984633062	chr17	40822594.0	40822595.0	KRT10	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False	0.6	0.8	0.9	1.0	25	816883	3.935819	0.515084	0	0.0	0	0	0.000176	3.0976e-08	15.490671200761	0.515084	0.000189
Gasperini2019	chr17	40005478	40005978	PSMD3|chr17:38161731-38162231:.	-0.0525461520905729	chr17	39980797.0	39980798.0	PSMD3	False	0.554435602906619	1.0	True	K562	Gasperini et al., 2019	False	0.65	0.8	0.95	1.0	1	24961	3.935819	0.971676	0	0.0	1	0	0.006353	4.0360609e-05	15.490671200761	0.971676	0.005611
Gasperini2019	chr17	40005478	40005978	TMEM99|chr17:38161731-38162231:.	0.0349050286842385	chr17	40819106.0	40819107.0	TMEM99	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False	0.55	0.8	0.85	1.0	24	813393	3.935819	0.650967	0	0.0	0	0	0.000332	1.10224e-07	15.490671200761	0.650967	0.000465
Gasperini2019	chr17	40111349	40112094	CDK12|chr17:38267602-38268347:.	-0.0141673691458606	chr17	39461511.0	39461512.0	CDK12	False	0.995871246203466	0.95	True	K562	Gasperini et al., 2019	False	0.55	0.85	0.95	1.0	21	650211	17.206699	0.95323	5	25.784513	1	0	0.000404	1.63216e-07	296.070490476601	0.95323	0.001951
Gasperini2019	chr17	40111349	40112094	MIEN1|chr17:38267602-38268347:.	0.026356850292161	chr17	39730786.0	39730787.0	MIEN1	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.8	0.9	0.95	1.0	13	381158	17.206699	0.665806	5	25.784513	1	0	0.000605	3.66025e-07	296.070490476601	0.665806	0.003767
Gasperini2019	chr17	40111349	40112094	RPL19|chr17:38267602-38268347:.	0.0105938151595764	chr17	39200283.0	39200284.0	RPL19	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.9	0.95	1.0	1.0	25	911439	17.206699	0.766273	5	25.784513	1	0	0.00027	7.29e-08	296.070490476601	0.766273	0.001468
Gasperini2019	chr17	40111349	40112094	SMARCE1|chr17:38267602-38268347:.	-0.0141085461313321	chr17	40648507.0	40648508.0	SMARCE1	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False	0.6	0.8	0.9	1.0	13	536130	17.206699	0.62996	5	25.784513	0	0	0.000246	6.0516e-08	296.070490476601	0.62996	0.002245
Gasperini2019	chr17	40533241	40534063	KRT10|chr17:38689493-38690315:.	-0.0118611151964073	chr17	40822594.0	40822595.0	KRT10	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.65	0.8	1.0	1.0	10	288959	9.053951	0.515084	2	14.54974	0	0	0.000575	3.30625e-07	81.974028710401	0.515084	0.001418
Gasperini2019	chr17	40533241	40534063	MIEN1|chr17:38689493-38690315:.	0.0174608014635254	chr17	39730786.0	39730787.0	MIEN1	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.75	1.0	1.0	1.0	24	803089	9.053951	0.665806	2	14.54974	1	0	0.000206	4.2436e-08	81.974028710401	0.665806	0.000674
Gasperini2019	chr17	40533241	40534063	PSMD3|chr17:38689493-38690315:.	-0.0155374901989783	chr17	39980797.0	39980798.0	PSMD3	False	0.999054721737546	1.0	True	K562	Gasperini et al., 2019	False	0.5	0.9	0.95	1.0	16	552885	9.053951	0.971676	2	14.54974	1	0	0.000504	2.54016e-07	81.974028710401	0.971676	0.001024
Gasperini2019	chr17	40533241	40534063	STARD3|chr17:38689493-38690315:.	-0.0028176554478914	chr17	39637065.0	39637066.0	STARD3	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.55	0.85	0.95	1.0	29	896573	9.053951	0.686588	2	14.54974	1	0	0.000209	4.3681e-08	81.974028710401	0.686588	0.000554
Gasperini2019	chr17	40535942	40536820	KRT19|chr17:38692194-38693072:.	0.0196509500611564	chr17	41528307.0	41528308.0	KRT19	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False	0.6	0.85	0.95	1.0	61	992008	13.117206	0.62705	3	11.724618	0	0	0.000302	9.1204e-08	172.061093246436	0.62705	0.000936
Gasperini2019	chr17	40535942	40536820	MIEN1|chr17:38692194-38693072:.	-0.0001194296523863	chr17	39730786.0	39730787.0	MIEN1	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.7	0.9	0.95	1.0	24	805818	13.117206	0.665806	3	11.724618	1	0	0.000263	6.9169e-08	172.061093246436	0.665806	0.001247
Gasperini2019	chr17	40535942	40536820	TMEM99|chr17:38692194-38693072:.	0.0270385483241025	chr17	40819106.0	40819107.0	TMEM99	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.55	0.9	0.95	1.0	9	282740	13.117206	0.650967	3	11.724618	0	0	0.000964	9.29296e-07	172.061093246436	0.650967	0.004502
Gasperini2019	chr17	40816451	40817141	KRT10|chr17:38972703-38973393:.	-0.118710993479368	chr17	40822594.0	40822595.0	KRT10	True	0.0139887805301455	0.9	True	K562	Gasperini et al., 2019	True	0.65	0.7	0.9	1.0	2	5815	3.244825	0.515084	2	5.310329	0	0	0.041536	0.001725239296	10.528889280625	0.515084	0.03668
Gasperini2019	chr17	40844526	40845370	PSMD3|chr17:39000778-39001622:.	-0.0187273838961305	chr17	39980797.0	39980798.0	PSMD3	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False	0.55	0.8	0.85	1.0	26	864181	2.709152	0.971676	1	1.829622	1	0	0.000159	2.5281e-08	7.339504559104	0.971676	9.7e-05
Gasperini2019	chr17	41530112	41531001	DNAJC7|chr17:39686364-39687253:.	-0.0051966260009252	chr17	42021375.0	42021376.0	DNAJC7	False	0.958825893414906	1.0	True	K562	Gasperini et al., 2019	False	0.7	0.85	0.95	1.0	19	487141	18.508429	0.774594	1	2.519479	1	0	0.000149	2.2201e-08	342.561944048041	0.774594	0.000639
Gasperini2019	chr17	41530112	41531001	EIF1|chr17:39686364-39687253:.	0.0551304731731654	chr17	41688885.0	41688886.0	EIF1	False	0.74228073893605	0.95	True	K562	Gasperini et al., 2019	False	0.75	0.85	0.9	1.0	7	158318	18.508429	0.989916	1	2.519479	1	0	0.000945	8.93025e-07	342.561944048041	0.989916	0.002387
Gasperini2019	chr17	41530112	41531001	KRT10|chr17:39686364-39687253:.	0.0054128062485701	chr17	40822594.0	40822595.0	KRT10	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False	0.75	0.95	0.95	1.0	52	707945	18.508429	0.515084	1	2.519479	0	0	0.000897	8.04609e-07	342.561944048041	0.515084	0.004517
Gasperini2019	chr17	41530112	41531001	KRT19|chr17:39686364-39687253:.	-0.445214180979172	chr17	41528307.0	41528308.0	KRT19	True	6.56827063033153e-159	1.0	True	K562	Gasperini et al., 2019	True	0.6	0.7	0.9	1.0	1	2167	18.508429	0.62705	1	2.519479	0	0	0.065477	0.004287237529	342.561944048041	0.62705	0.286324
Gasperini2019	chr17	41530112	41531001	NT5C3B|chr17:39686364-39687253:.	0.0122473271189376	chr17	41836262.0	41836263.0	NT5C3B	False	0.979104757654452	1.0	True	K562	Gasperini et al., 2019	False	0.8	0.95	1.0	1.0	13	305715	18.508429	0.538162	1	2.519479	0	0	0.00022	4.84e-08	342.561944048041	0.538162	0.002122
Gasperini2019	chr17	41530112	41531001	RAB5C|chr17:39686364-39687253:.	-0.0177287553255717	chr17	42155043.0	42155044.0	RAB5C	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False	0.9	0.95	0.95	1.0	25	624488	18.508429	0.925644	1	2.519479	1	0	4.2e-05	1.764e-09	342.561944048041	0.925644	0.000259
Gasperini2019	chr17	41530112	41531001	STAT3|chr17:39686364-39687253:.	-0.0305702376795267	chr17	42388567.0	42388568.0	STAT3	False	0.169960590912166	0.95	True	K562	Gasperini et al., 2019	False	0.4	0.8	0.9	1.0	31	857939	18.508429	0.977455	1	2.519479	0	0	7.8e-05	6.084e-09	342.561944048041	0.977455	0.00027
Gasperini2019	chr17	41547888	41548388	EIF1|chr17:39704140-39704640:.	0.0181927759939802	chr17	41688885.0	41688886.0	EIF1	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False	0.7	0.85	0.95	1.0	7	140736	2.739857	0.989916	2	17.524857	1	0	0.001443	2.082249e-06	7.506816380449	0.989916	0.00054
Gasperini2019	chr17	41547888	41548388	STAT5A|chr17:39704140-39704640:.	-0.0137539813066997	chr17	42287547.0	42287548.0	STAT5A	False	0.883662410821322	0.95	True	K562	Gasperini et al., 2019	False	0.65	0.85	0.95	1.0	30	739917	2.739857	0.611699	2	17.524857	0	0	0.000146	2.1316e-08	7.506816380449	0.611699	8.1e-05
Gasperini2019	chr17	41547888	41548388	TMEM99|chr17:39704140-39704640:.	-0.0051080072327285	chr17	40819106.0	40819107.0	TMEM99	False	0.688614725381139	0.95	True	K562	Gasperini et al., 2019	False	0.65	0.85	0.95	1.0	53	729017	2.739857	0.650967	2	17.524857	0	0	0.001716	2.944656e-06	7.506816380449	0.650967	0.001675
Gasperini2019	chr17	41678231	41678731	DNAJC7|chr17:39834483-39834983:.	0.0014564123225042	chr17	42021375.0	42021376.0	DNAJC7	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.6	0.8	0.95	1.0	13	339216	29.416084	0.774594	2	2.259309	1	0	0.000546	2.98116e-07	865.305997895056	0.774594	0.003731
Gasperini2019	chr17	41678231	41678731	EIF1|chr17:39834483-39834983:.	-0.018347978428345	chr17	41688885.0	41688886.0	EIF1	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False	0.65	0.8	0.85	1.0	1	10393	29.416084	0.989916	2	2.259309	1	0	0.021753	0.000473193009	865.305997895056	0.989916	0.087355
Gasperini2019	chr17	41678231	41678731	RAB5C|chr17:39834483-39834983:.	-0.0444957362703766	chr17	42155043.0	42155044.0	RAB5C	False	0.961170703856457	0.9	True	K562	Gasperini et al., 2019	False	0.45	0.85	0.85	1.0	19	476563	29.416084	0.925644	2	2.259309	1	0	0.000308	9.4864e-08	865.305997895056	0.925644	0.003023
Gasperini2019	chr17	41678231	41678731	TUBG1|chr17:39834483-39834983:.	-0.0073210984777143	chr17	42609676.0	42609677.0	TUBG1	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False	0.65	0.8	0.95	1.0	35	930858	29.416084	0.969011	2	2.259309	1	0	8.1e-05	6.561e-09	865.305997895056	0.969011	0.000454
Gasperini2019	chr17	41697198	41697698	EIF1|chr17:39853450-39853950:.	0.0451479357718896	chr17	41688885.0	41688886.0	EIF1	False	0.898297683332445	1.0	True	K562	Gasperini et al., 2019	False	0.6	0.8	0.9	1.0	1	8574	2.276755	0.989916	1	6.641874	1	0	0.014262	0.000203404644	5.183613330025	0.989916	0.004433
Gasperini2019	chr17	41792441	41793544	EIF1|chr17:39948693-39949796:.	0.0459051372206734	chr17	41688885.0	41688886.0	EIF1	False	0.958825893414906	0.95	True	K562	Gasperini et al., 2019	False	0.5	0.8	0.95	1.0	4	104118	21.686326	0.989916	1	1.500379	1	0	0.001577	2.486929e-06	470.296735378276	0.989916	0.004669
Gasperini2019	chr17	41792441	41793544	JUP|chr17:39948693-39949796:.	-0.102514392090151	chr17	41786930.0	41786931.0	JUP	True	1.95810041706857e-08	0.85	True	K562	Gasperini et al., 2019	True	0.25	0.45	0.75	1.0	1	6280	21.686326	0.957452	1	1.500379	0	0	0.067558	0.004564083364	470.296735378276	0.957452	0.197172
Gasperini2019	chr17	41792441	41793544	KRT19|chr17:39948693-39949796:.	0.0194380744002922	chr17	41528307.0	41528308.0	KRT19	False	0.999918430877266	0.9	True	K562	Gasperini et al., 2019	False	0.55	0.8	0.85	1.0	11	264603	21.686326	0.62705	1	1.500379	0	0	0.000409	1.67281e-07	470.296735378276	0.62705	0.002094
Gasperini2019	chr17	41792441	41793544	VPS25|chr17:39948693-39949796:.	-0.0235869313071807	chr17	42773436.0	42773437.0	VPS25	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.8	0.85	0.95	1.0	39	980443	21.686326	0.639859	1	1.500379	0	0	0.000133	1.7689e-08	470.296735378276	0.639859	0.000762
Gasperini2019	chr17	42624116	42624616	COASY|chr17:40776134-40776634:.	-0.0075514868629075	chr17	42561467.0	42561468.0	COASY	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.45	0.8	0.95	1.0	5	62293	10.083452	0.84395	2	4.839879	1	0	0.002094	4.384836e-06	101.676004236304	0.84395	0.004013
Gasperini2019	chr17	42624116	42624616	DNAJC7|chr17:40776134-40776634:.	-0.0151203181760322	chr17	42021375.0	42021376.0	DNAJC7	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.55	0.9	1.0	1.0	23	606669	10.083452	0.774594	2	4.839879	1	0	0.000451	2.03401e-07	101.676004236304	0.774594	0.001056
Gasperini2019	chr17	42624116	42624616	EIF1|chr17:40776134-40776634:.	0.0436876300445022	chr17	41688885.0	41688886.0	EIF1	False	0.80484075569019	1.0	True	K562	Gasperini et al., 2019	False	0.9	1.0	1.0	1.0	35	935492	10.083452	0.989916	2	4.839879	1	0	9.4e-05	8.836e-09	101.676004236304	0.989916	0.000129
Gasperini2019	chr17	42624116	42624616	NT5C3B|chr17:40776134-40776634:.	0.0095900925007974	chr17	41836262.0	41836263.0	NT5C3B	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.75	0.8	0.95	1.0	29	788095	10.083452	0.538162	2	4.839879	0	0	0.000247	6.1009e-08	101.676004236304	0.538162	0.001296
Gasperini2019	chr17	42624116	42624616	RPL27|chr17:40776134-40776634:.	0.0046406330868886	chr17	42998273.0	42998274.0	RPL27	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.85	0.95	1.0	1.0	23	374062	10.083452	0.96811	2	4.839879	0	0	0.000849	7.20801e-07	101.676004236304	0.96811	0.002048
Gasperini2019	chr17	42624116	42624616	TUBG1|chr17:40776134-40776634:.	-0.0892284908062047	chr17	42609676.0	42609677.0	TUBG1	True	0.0028327880720888	1.0	True	K562	Gasperini et al., 2019	True	0.55	0.9	0.95	1.0	2	15027	10.083452	0.969011	2	4.839879	1	0	0.009412	8.8585744e-05	101.676004236304	0.969011	0.018106
Gasperini2019	chr17	42624116	42624616	VPS25|chr17:40776134-40776634:.	-0.0119451774603221	chr17	42773436.0	42773437.0	VPS25	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.85	1.0	1.0	1.0	8	149069	10.083452	0.639859	2	4.839879	0	0	0.001912	3.655744e-06	101.676004236304	0.639859	0.005087
Gasperini2019	chr17	42626241	42626741	DNAJC7|chr17:40778259-40778759:.	0.0046844618696297	chr17	42021375.0	42021376.0	DNAJC7	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False	0.65	0.8	0.95	1.0	23	608794	4.056521	0.774594	3	13.056042	1	0	0.000433	1.87489e-07	16.455362623441	0.774594	0.000408
Gasperini2019	chr17	42626241	42626741	EIF1|chr17:40778259-40778759:.	-0.0044480740499975	chr17	41688885.0	41688886.0	EIF1	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.75	0.9	1.0	1.0	35	937617	4.056521	0.989916	3	13.056042	1	0	0.00015	2.25e-08	16.455362623441	0.989916	8.3e-05
Gasperini2019	chr17	42629599	42630099	RAB5C|chr17:40781617-40782117:.	-0.0453599569003091	chr17	42155043.0	42155044.0	RAB5C	False	0.992420983889742	0.95	True	K562	Gasperini et al., 2019	False	0.5	0.9	0.95	1.0	17	474805	2.189232	0.925644	3	15.901941	1	0	0.000508	2.58064e-07	4.792736749824	0.925644	0.000372
Gasperini2019	chr17	42629599	42630099	RPL27|chr17:40781617-40782117:.	0.0523458803045194	chr17	42998273.0	42998274.0	RPL27	False	0.976780598108207	1.0	True	K562	Gasperini et al., 2019	False	0.8	0.9	1.0	1.0	23	368579	2.189232	0.96811	3	15.901941	0	0	0.000716	5.12656e-07	4.792736749824	0.96811	0.000374
Gasperini2019	chr17	42632927	42633427	COA3|chr17:40784945-40785445:.	-0.0316897160285184	chr17	42798703.0	42798704.0	COA3	False	0.994159681139454	1.0	True	K562	Gasperini et al., 2019	False	0.7	0.9	1.0	1.0	11	165548	11.062062	0.643794	1	2.189232	0	0	0.001396	1.948816e-06	122.369215691844	0.643794	0.005093
Gasperini2019	chr17	42632927	42633427	EIF1|chr17:40784945-40785445:.	0.0011242368707178	chr17	41688885.0	41688886.0	EIF1	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.8	0.9	0.95	1.0	35	944303	11.062062	0.989916	1	2.189232	1	0	0.00018	3.24e-08	122.369215691844	0.989916	0.000272
Gasperini2019	chr17	42632927	42633427	NKIRAS2|chr17:40784945-40785445:.	-0.0330878645672556	chr17	42011382.0	42011383.0	NKIRAS2	False	0.92642844212667	1.0	True	K562	Gasperini et al., 2019	False	0.4	0.85	0.85	1.0	22	613109	11.062062	0.730407	1	2.189232	0	0	0.000396	1.56816e-07	122.369215691844	0.730407	0.001145
Gasperini2019	chr17	42632927	42633427	PSME3|chr17:40784945-40785445:.	-0.0372350178883094	chr17	42824385.0	42824386.0	PSME3	False	0.867396897479186	1.0	True	K562	Gasperini et al., 2019	False	0.6	0.8	0.95	1.0	13	199964	11.062062	0.766847	1	2.189232	1	0	0.001375	1.890625e-06	122.369215691844	0.766847	0.004901
Gasperini2019	chr17	42632927	42633427	RAB5C|chr17:40784945-40785445:.	-0.0127570008707937	chr17	42155043.0	42155044.0	RAB5C	False	0.87638602994369	1.0	True	K562	Gasperini et al., 2019	False	0.55	0.9	1.0	1.0	17	478133	11.062062	0.925644	1	2.189232	1	0	0.000359	1.28881e-07	122.369215691844	0.925644	0.001328
Gasperini2019	chr17	42632927	42633427	RPL27|chr17:40784945-40785445:.	-0.0031929030939655	chr17	42998273.0	42998274.0	RPL27	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.7	0.9	1.0	1.0	23	365251	11.062062	0.96811	1	2.189232	0	0	0.000701	4.91401e-07	122.369215691844	0.96811	0.001853
Gasperini2019	chr17	42632927	42633427	STAT3|chr17:40784945-40785445:.	0.0356862654007812	chr17	42388567.0	42388568.0	STAT3	False	0.554725052339429	0.95	True	K562	Gasperini et al., 2019	False	0.45	0.8	0.95	1.0	11	244682	11.062062	0.977455	1	2.189232	0	0	0.000465	2.16225e-07	122.369215691844	0.977455	0.000967
Gasperini2019	chr17	42632927	42633427	TUBG1|chr17:40784945-40785445:.	-0.0205284011854863	chr17	42609676.0	42609677.0	TUBG1	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.65	0.8	1.0	1.0	2	23838	11.062062	0.969011	1	2.189232	1	0	0.006784	4.6022656e-05	122.369215691844	0.969011	0.014316
Gasperini2019	chr17	42632927	42633427	VPS25|chr17:40784945-40785445:.	-0.018784225020215	chr17	42773436.0	42773437.0	VPS25	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.75	0.95	1.0	1.0	8	140258	11.062062	0.639859	1	2.189232	0	0	0.00215	4.6225e-06	122.369215691844	0.639859	0.006274
Gasperini2019	chr17	42928659	42929614	COA3|chr17:41080676-41081631:.	0.0199481506802579	chr17	42798703.0	42798704.0	COA3	False	0.658186365311467	0.95	True	K562	Gasperini et al., 2019	False	0.6	0.8	0.9	1.0	9	130411	17.937177	0.643794	0	0.0	0	0	0.00242	5.8564e-06	321.742318729329	0.643794	0.014318
Gasperini2019	chr17	42928659	42929614	DNAJC7|chr17:41080676-41081631:.	-0.0026787460877145	chr17	42021375.0	42021376.0	DNAJC7	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False	0.75	0.85	0.9	1.0	41	911439	17.937177	0.774594	0	0.0	1	0	0.000198	3.9204e-08	321.742318729329	0.774594	0.000825
Gasperini2019	chr17	42928659	42929614	PSME3|chr17:41080676-41081631:.	-0.0050008736528475	chr17	42824385.0	42824386.0	PSME3	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False	0.5	0.8	0.85	1.0	6	95995	17.937177	0.766847	0	0.0	1	0	0.006238	3.8912644e-05	321.742318729329	0.766847	0.036042
