dataset	chrom	chromStart	chromEnd	name	EffectSize	chrTSS	startTSS	endTSS	measuredGeneSymbol	Significant	pValueAdjusted	PowerAtEffectSize25	ValidConnection	CellType	Reference	Regulated	PowerAtEffectSize10	PowerAtEffectSize15	PowerAtEffectSize20	PowerAtEffectSize50	numTSSEnhGene	distanceToTSS	normalizedDNase_enh	normalizedDNase_prom	numNearbyEnhancers	sumNearbyEnhancers	ubiquitousExpressedGene	numCandidateEnhGene	3DContactAvgHicTrack2	3DContactAvgHicTrack2_squared	activityEnhDNaseOnlyAvgHicTrack2_squared	activityPromDNaseOnlyAvgHicTrack2	ABCScoreDNaseOnlyAvgHicTrack2
Gasperini2019	chr17	55742922	55743519	COX11|chr17:53820283-53820880:.	-0.0185124227587243	chr17	54968784.0	54968785.0	COX11	False	0.90916447376554	1.0	True	K562	Gasperini et al., 2019	False	0.5	0.8	0.95	1.0	5	774435	2.963307	0.800049	3	20.68816	1	0	0.000674	4.54276e-07	8.781188376249	0.800049	0.001404
Gasperini2019	chr17	56876362	56877335	MRPS23|chr17:54953723-54954696:.	-0.0281490713266312	chr17	57850055.0	57850056.0	MRPS23	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False	0.5	0.8	0.95	1.0	11	973224	4.281525	0.91142	0	0.0	1	0	0.000338	1.14244e-07	18.331456325625	0.91142	0.000535
Gasperini2019	chr17	57053935	57054753	SRSF1|chr17:55131296-55132114:.	-0.0465282751194378	chr17	58007345.0	58007346.0	SRSF1	False	0.943777897877072	0.95	True	K562	Gasperini et al., 2019	False	0.55	0.8	0.85	1.0	9	953002	3.261957	0.970979	1	1.291494	1	0	0.000529	2.79841e-07	10.640363469849	0.970979	0.000462
Gasperini2019	chr17	57851171	57852134	COIL|chr17:55928532-55929495:.	-0.0103837957153317	chr17	56961053.0	56961054.0	COIL	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.65	0.8	1.0	1.0	9	890602	6.057253	0.766806	3	3.346443	0	0	0.000636	4.04496e-07	36.690313906009	0.766806	0.002382
Gasperini2019	chr17	57851171	57852134	MRPS23|chr17:55928532-55929495:.	-0.0802733142134828	chr17	57850055.0	57850056.0	MRPS23	True	0.0097774033650244	1.0	True	K562	Gasperini et al., 2019	True	0.75	0.9	1.0	1.0	1	1580	6.057253	0.91142	3	3.346443	1	0	0.090898	0.008262446404	36.690313906009	0.91142	0.203405
Gasperini2019	chr17	57851171	57852134	RAD51C|chr17:55928532-55929495:.	-0.044476861211745	chr17	58692573.0	58692574.0	RAD51C	False	0.75990966982812	1.0	True	K562	Gasperini et al., 2019	False	0.5	0.8	1.0	1.0	23	840920	6.057253	0.773119	3	3.346443	1	0	0.000306	9.3636e-08	36.690313906009	0.773119	0.000825
Gasperini2019	chr17	57851171	57852134	SRSF1|chr17:55928532-55929495:.	-0.0111995324610279	chr17	58007345.0	58007346.0	SRSF1	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.65	0.95	1.0	1.0	3	155694	6.057253	0.970979	3	3.346443	1	0	0.009122	8.3210884e-05	36.690313906009	0.970979	0.014784
Gasperini2019	chr17	57851171	57852134	SUPT4H1|chr17:55928532-55929495:.	-0.0562837152693595	chr17	58353092.0	58353093.0	SUPT4H1	False	0.237121278970377	0.95	True	K562	Gasperini et al., 2019	False	0.85	0.9	0.95	1.0	15	500586	6.057253	0.814478	3	3.346443	1	0	0.000846	7.15716e-07	36.690313906009	0.814478	0.001414
Gasperini2019	chr17	58289803	58290303	MRPS23|chr17:56367164-56367664:.	-0.0540080015276498	chr17	57850055.0	57850056.0	MRPS23	False	0.85135334129356	1.0	True	K562	Gasperini et al., 2019	False	0.5	0.9	0.95	1.0	13	439981	6.104672	0.91142	0	0.0	1	0	0.000415	1.72225e-07	37.267020227584	0.91142	0.000936
Gasperini2019	chr17	58289803	58290303	RAD51C|chr17:56367164-56367664:.	0.0208160159452328	chr17	58692573.0	58692574.0	RAD51C	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.6	0.8	0.95	1.0	11	402519	6.104672	0.773119	0	0.0	1	0	0.00043	1.849e-07	37.267020227584	0.773119	0.00117
Gasperini2019	chr17	58289803	58290303	SUPT4H1|chr17:56367164-56367664:.	-0.0009752991517683	chr17	58353092.0	58353093.0	SUPT4H1	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.7	0.9	0.9	1.0	3	62185	6.104672	0.814478	0	0.0	1	0	0.002235	4.995225e-06	37.267020227584	0.814478	0.003767
Gasperini2019	chr17	59296768	59297596	CLTC|chr17:57374129-57374957:.	-0.0024005980180933	chr17	59619689.0	59619690.0	CLTC	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False	0.6	0.85	0.95	1.0	4	322506	1.809384	0.940072	0	0.0	0	0	0.001066	1.136356e-06	3.273870459456	0.940072	0.000517
Gasperini2019	chr17	59616390	59616987	CLTC|chr17:57693751-57694348:.	-0.0269064926588496	chr17	59619689.0	59619690.0	CLTC	False	0.999918430877266	0.9	True	K562	Gasperini et al., 2019	False	0.6	0.8	0.9	1.0	1	3000	3.198575	0.940072	3	14.809942	0	0	0.085909	0.007380356281	10.230882030625	0.940072	0.073649
Gasperini2019	chr17	62994801	62996104	DCAF7|chr17:61072162-61073465:.	-0.0047135645956955	chr17	63550461.0	63550462.0	DCAF7	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.6	0.8	0.85	1.0	5	554982	5.150042	0.988236	1	0.630694	1	0	0.000565	3.19225e-07	26.522932601764	0.988236	0.000633
Gasperini2019	chr17	63460755	63461255	DDX5|chr17:61538116-61538616:.	-0.0133441281994442	chr17	64508198.0	64508199.0	DDX5	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.7	0.85	0.9	1.0	32	1045516	4.505533	0.989384	1	1.060436	1	0	0.000188	3.5344e-08	20.299827614089	0.989384	0.000174
Gasperini2019	chr17	63844230	63844730	PSMC5|chr17:61921590-61922090:.	-0.0206318287660828	chr17	63827152.0	63827153.0	PSMC5	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False	0.5	0.8	0.95	1.0	3	17071	5.342323	0.880431	2	31.764704	1	0	0.018869	0.000356039161	28.540415036329	0.880431	0.026923
Gasperini2019	chr17	64023910	64024664	ICAM2|chr17:62101270-62102024:.	-0.13336642210807	chr17	64020633.0	64020634.0	ICAM2	True	3.0563899238661003e-10	0.9	True	K562	Gasperini et al., 2019	True	0.55	0.65	0.8	1.0	0	3653	0.0	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0
Gasperini2019	chr17	64025648	64026148	DCAF7|chr17:62103008-62103508:.	0.0041179485232065	chr17	63550461.0	63550462.0	DCAF7	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.6	0.8	0.95	1.0	22	475464	11.525293	0.988236	4	16.084322	1	0	0.000423	1.78929e-07	132.832378735849	0.988236	0.00106
Gasperini2019	chr17	64025648	64026148	DDX5|chr17:62103008-62103508:.	-0.0210899658405321	chr17	64508198.0	64508199.0	DDX5	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False	0.75	0.95	0.95	1.0	8	480623	11.525293	0.989384	4	16.084322	1	0	0.000881	7.76161e-07	132.832378735849	0.989384	0.00209
Gasperini2019	chr17	64025648	64026148	ICAM2|chr17:62103008-62103508:.	-0.0977991844237168	chr17	64020633.0	64020634.0	ICAM2	True	9.15000860474471e-06	0.95	True	K562	Gasperini et al., 2019	True	0.45	0.7	0.9	1.0	0	5264	0.0	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0
Gasperini2019	chr17	64331654	64332389	DCAF7|chr17:62409014-62409749:.	0.0432941450447872	chr17	63550461.0	63550462.0	DCAF7	False	0.913824477092603	0.95	True	K562	Gasperini et al., 2019	False	0.45	0.9	0.95	1.0	26	781587	10.62138	0.988236	0	0.0	1	0	0.00022	4.84e-08	112.8137131044	0.988236	0.000507
Gasperini2019	chr17	64708743	64709422	PSMC5|chr17:62704861-62705540:.	-0.0217266935517491	chr17	63827152.0	63827153.0	PSMC5	False	0.992103897598103	1.0	True	K562	Gasperini et al., 2019	False	0.5	0.85	0.95	1.0	23	881673	2.804343	0.880431	1	1.389856	1	0	0.000245	6.0025e-08	7.864339661649	0.880431	0.000183
Gasperini2019	chr17	65064548	65065048	DDX5|chr17:63060666-63061166:.	0.0080615625129063	chr17	64508198.0	64508199.0	DDX5	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.6	0.8	0.9	1.0	9	558277	3.051492	0.989384	1	1.771453	1	0	0.000387	1.49769e-07	9.311603426064	0.989384	0.000243
Gasperini2019	chr17	68019653	68021045	HELZ|chr17:66015769-66017161:.	-0.0153701697606684	chr17	67245988.0	67245989.0	HELZ	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.35	0.8	0.85	1.0	6	775146	21.756225	0.635145	1	0.922596	0	0	0.000405	1.64025e-07	473.333326250625	0.635145	0.005619
Gasperini2019	chr17	68089842	68090342	C17orf58|chr17:66085983-66086483:.	-0.0088755916696244	chr17	67996430.0	67996431.0	C17orf58	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.4	0.8	0.95	1.0	2	96443	1.895727	0.716224	1	0.763652	0	0	0.00202	4.0804e-06	3.593780858529	0.716224	0.002405
Gasperini2019	chr17	73325364	73325864	RPL38|chr17:71321503-71322003:.	-0.0052237451705242	chr17	74203582.0	74203583.0	RPL38	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.6	0.8	0.9	1.0	6	878041	0.771895	0.754796	2	1.50513	1	0	0.000461	2.12521e-07	0.595821891025	0.754796	0.000187
Gasperini2019	chr17	74163410	74163910	NT5C|chr17:72159549-72160049:.	0.0353647106454473	chr17	75131794.0	75131795.0	NT5C	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.6	0.8	0.95	1.0	35	968135	4.774317	0.672282	0	0.0	1	0	1.5e-05	2.25e-10	22.794102816489	0.672282	2.1e-05
Gasperini2019	chr17	74463453	74463953	ATP5H|chr17:72459592-72460092:.	-0.0008939197518382	chr17	75046984.0	75046985.0	ATP5H	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.65	0.8	0.9	1.0	24	583276	4.684234	0.861535	0	0.0	0	0	0.00014	1.96e-08	21.942048166756	0.861535	0.000164
Gasperini2019	chr17	74463453	74463953	MRPS7|chr17:72459592-72460092:.	-0.0170326069178236	chr17	75261674.0	75261675.0	MRPS7	False	0.697055073110114	1.0	True	K562	Gasperini et al., 2019	False	0.7	0.85	0.9	1.0	32	797964	4.684234	0.78931	0	0.0	1	0	0.000135	1.8225e-08	21.942048166756	0.78931	0.000186
Gasperini2019	chr17	74463453	74463953	RPL38|chr17:72459592-72460092:.	0.0363956161763488	chr17	74203582.0	74203583.0	RPL38	False	0.975773807523885	0.95	True	K562	Gasperini et al., 2019	False	0.75	0.9	0.95	1.0	8	260048	4.684234	0.754796	0	0.0	1	0	0.001849	3.418801e-06	21.942048166756	0.754796	0.004542
Gasperini2019	chr17	74463453	74463953	SUMO2|chr17:72459592-72460092:.	0.0242251444462638	chr17	75182982.0	75182983.0	SUMO2	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False	0.7	0.8	0.9	1.0	29	719300	4.684234	0.853992	0	0.0	1	0	0.000199	3.9601e-08	21.942048166756	0.853992	0.000258
Gasperini2019	chr17	74493275	74493775	RPL38|chr17:72489414-72489914:.	0.0432697618179629	chr17	74203582.0	74203583.0	RPL38	False	0.906769812580643	0.95	True	K562	Gasperini et al., 2019	False	0.75	0.9	0.95	1.0	9	289870	1.548326	0.754796	0	0.0	1	0	0.00192	3.6864e-06	2.397313402276	0.754796	0.001559
Gasperini2019	chr17	74513831	74515116	GRB2|chr17:72509970-72511255:.	0.0019555871725176	chr17	75405708.0	75405709.0	GRB2	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.35	0.9	0.95	1.0	35	891235	1.831998	0.827144	0	0.0	0	0	0.000178	3.1684e-08	3.356216672004	0.827144	8.1e-05
Gasperini2019	chr17	74513831	74515116	RPL38|chr17:72509970-72511255:.	0.0744647134632335	chr17	74203582.0	74203583.0	RPL38	False	0.655968760846764	1.0	True	K562	Gasperini et al., 2019	False	0.85	1.0	1.0	1.0	9	310818	1.831998	0.754796	0	0.0	1	0	0.001078	1.162084e-06	3.356216672004	0.754796	0.001035
Gasperini2019	chr17	74513831	74515116	SUMO2|chr17:72509970-72511255:.	0.0338211147779741	chr17	75182982.0	75182983.0	SUMO2	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.75	0.9	0.95	1.0	28	668530	1.831998	0.853992	0	0.0	1	0	0.000157	2.4649e-08	3.356216672004	0.853992	8e-05
Gasperini2019	chr17	75071805	75072305	ATP5H|chr17:73067900-73068400:.	-0.0453292657065448	chr17	75046984.0	75046985.0	ATP5H	False	0.805205876120651	1.0	True	K562	Gasperini et al., 2019	False	0.65	0.95	1.0	1.0	2	25076	5.481917	0.861535	1	3.315882	0	0	0.006612	4.3718544e-05	30.051413994889	0.861535	0.009083
Gasperini2019	chr17	75071805	75072305	H3F3B|chr17:73067900-73068400:.	-0.0176882264485033	chr17	75785892.0	75785893.0	H3F3B	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.6	0.8	1.0	1.0	24	707880	5.481917	0.966019	1	3.315882	0	0	0.000388	1.50544e-07	30.051413994889	0.966019	0.000319
Gasperini2019	chr17	75071805	75072305	HN1|chr17:73067900-73068400:.	-0.069824815775771	chr17	75168280.0	75168281.0	HN1	False	0.300475537581541	1.0	True	K562	Gasperini et al., 2019	False	0.55	0.85	1.0	1.0	4	82628	5.481917	0.946016	1	3.315882	0	0	0.003541	1.2538681e-05	30.051413994889	0.946016	0.004286
Gasperini2019	chr17	75071805	75072305	MIF4GD|chr17:73067900-73068400:.	0.0247188490845975	chr17	75271226.0	75271227.0	MIF4GD	False	0.940281436474953	0.9	True	K562	Gasperini et al., 2019	False	0.4	0.8	0.8	1.0	10	199175	5.481917	0.661502	1	3.315882	0	0	0.001627	2.647129e-06	30.051413994889	0.661502	0.002483
Gasperini2019	chr17	75071805	75072305	MRPL58|chr17:73067900-73068400:.	-0.0333758903115617	chr17	75012670.0	75012671.0	MRPL58	False	0.723718490609446	0.95	True	K562	Gasperini et al., 2019	False	0.6	0.85	0.95	1.0	3	59392	5.481917	0.670807	1	3.315882	0	0	0.002405	5.784025e-06	30.051413994889	0.670807	0.003849
Gasperini2019	chr17	75071805	75072305	MRPS7|chr17:73067900-73068400:.	-0.0647662288933706	chr17	75261674.0	75261675.0	MRPS7	False	0.349095047226696	1.0	True	K562	Gasperini et al., 2019	False	0.55	1.0	1.0	1.0	8	189612	5.481917	0.78931	1	3.315882	1	0	0.001516	2.298256e-06	30.051413994889	0.78931	0.002445
Gasperini2019	chr17	75071805	75072305	NT5C|chr17:73067900-73068400:.	-0.0092385095679343	chr17	75131794.0	75131795.0	NT5C	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.65	0.95	1.0	1.0	3	59740	5.481917	0.672282	1	3.315882	1	0	0.005332	2.8430224e-05	30.051413994889	0.672282	0.008658
Gasperini2019	chr17	75071805	75072305	RPL38|chr17:73067900-73068400:.	0.0002423791877137	chr17	74203582.0	74203583.0	RPL38	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.9	1.0	1.0	1.0	32	868400	5.481917	0.754796	1	3.315882	1	0	0.000177	3.1329e-08	30.051413994889	0.754796	0.000509
Gasperini2019	chr17	75071805	75072305	SLC25A19|chr17:73067900-73068400:.	-0.0272566833406095	chr17	75289509.0	75289510.0	SLC25A19	False	0.941887711226334	1.0	True	K562	Gasperini et al., 2019	False	0.55	0.9	1.0	1.0	11	217394	5.481917	0.979833	1	3.315882	0	0	0.00149	2.2201e-06	30.051413994889	0.979833	0.001582
Gasperini2019	chr17	75071805	75072305	SUMO2|chr17:73067900-73068400:.	-0.0210388987930906	chr17	75182982.0	75182983.0	SUMO2	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.85	0.9	0.9	1.0	5	110948	5.481917	0.853992	1	3.315882	1	0	0.003294	1.0850436e-05	30.051413994889	0.853992	0.004979
Gasperini2019	chr17	75858668	75859168	ATP5H|chr17:73854749-73855249:.	-0.0011549947764343	chr17	75046984.0	75046985.0	ATP5H	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.75	0.85	1.0	1.0	29	811939	9.424694	0.861535	3	8.065536	0	0	0.000365	1.33225e-07	88.824856993636	0.861535	0.000861
Gasperini2019	chr17	75858668	75859168	METTL23|chr17:73854749-73855249:.	0.0460219575159122	chr17	76726830.0	76726831.0	METTL23	False	0.921675918457564	1.0	True	K562	Gasperini et al., 2019	False	0.5	0.8	1.0	1.0	32	867911	9.424694	0.920807	3	8.065536	1	0	0.00044	1.936e-07	88.824856993636	0.920807	0.000716
Gasperini2019	chr17	75858668	75859168	MRPS7|chr17:73854749-73855249:.	0.0141076765575838	chr17	75261674.0	75261675.0	MRPS7	False	0.992763336242531	0.95	True	K562	Gasperini et al., 2019	False	0.5	0.85	0.9	1.0	21	597251	9.424694	0.78931	3	8.065536	1	0	0.000483	2.33289e-07	88.824856993636	0.78931	0.001339
Gasperini2019	chr17	75858668	75859168	NT5C|chr17:73854749-73855249:.	0.0398023796422946	chr17	75131794.0	75131795.0	NT5C	False	0.967599188925952	1.0	True	K562	Gasperini et al., 2019	False	0.8	0.8	0.95	1.0	25	727123	9.424694	0.672282	3	8.065536	1	0	0.000341	1.16281e-07	88.824856993636	0.672282	0.000952
Gasperini2019	chr17	75858668	75859168	SUMO2|chr17:73854749-73855249:.	0.0237932655881303	chr17	75182982.0	75182983.0	SUMO2	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.75	0.95	1.0	1.0	23	675915	9.424694	0.853992	3	8.065536	1	0	0.000461	2.12521e-07	88.824856993636	0.853992	0.001198
Gasperini2019	chr17	76601545	76602532	H3F3B|chr17:74597627-74598614:.	0.0022917797049011	chr17	75785892.0	75785893.0	H3F3B	False	0.966025015906043	1.0	True	K562	Gasperini et al., 2019	False	0.8	0.9	1.0	1.0	31	822103	14.696574	0.966019	1	0.908048	0	0	0.000277	7.6729e-08	215.989287337476	0.966019	0.000609
Gasperini2019	chr17	76601545	76602532	SEC14L1|chr17:74597627-74598614:.	0.0144061860746596	chr17	77086716.0	77086717.0	SEC14L1	False	0.999918430877266	0.9	True	K562	Gasperini et al., 2019	False	0.55	0.8	0.75	1.0	13	538884	14.696574	0.946467	1	0.908048	0	0	0.000367	1.34689e-07	215.989287337476	0.946467	0.001365
Gasperini2019	chr17	76601545	76602532	SRSF2|chr17:74597627-74598614:.	-0.0246509947238579	chr17	76737373.0	76737374.0	SRSF2	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.55	0.95	1.0	1.0	7	135373	14.696574	0.975816	1	0.908048	0	0	0.001052	1.106704e-06	215.989287337476	0.975816	0.002432
Gasperini2019	chr17	76601545	76602532	ST6GALNAC1|chr17:74597627-74598614:.	0.0135750730844144	chr17	76643837.0	76643838.0	ST6GALNAC1	False	0.980646492742723	1.0	True	K562	Gasperini et al., 2019	False	0.6	0.9	1.0	1.0	1	41800	14.696574	0.722373	1	0.908048	0	0	0.004793	2.2972849e-05	215.989287337476	0.722373	0.017245
Gasperini2019	chr17	76659597	76660588	EXOC7|chr17:74655679-74656670:.	-0.0024336779946319	chr17	76121575.0	76121576.0	EXOC7	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.3	0.8	0.8	1.0	16	556305	5.19107	0.759633	0	0.0	1	0	0.000585	3.42225e-07	26.9472077449	0.759633	0.001039
Gasperini2019	chr17	76659597	76660588	SEC14L1|chr17:74655679-74656670:.	0.0062631053976343	chr17	77086716.0	77086717.0	SEC14L1	False	0.995871246203466	0.9	True	K562	Gasperini et al., 2019	False	0.35	0.85	0.85	1.0	12	480830	5.19107	0.946467	0	0.0	0	0	0.000405	1.64025e-07	26.9472077449	0.946467	0.000531
Gasperini2019	chr17	76659597	76660588	SRSF2|chr17:74655679-74656670:.	0.0050681339833871	chr17	76737373.0	76737374.0	SRSF2	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.6	0.8	0.9	1.0	6	77319	5.19107	0.975816	0	0.0	0	0	0.001901	3.613801e-06	26.9472077449	0.975816	0.001552
Gasperini2019	chr17	76789441	76789941	SRSF2|chr17:74785523-74786023:.	-0.0461113972954341	chr17	76737373.0	76737374.0	SRSF2	False	0.965408375896158	0.95	True	K562	Gasperini et al., 2019	False	0.65	0.8	0.9	1.0	2	52280	5.188641	0.975816	3	6.78081	0	0	0.003503	1.2271009e-05	26.921995426881	0.975816	0.002858
Gasperini2019	chr17	76848641	76849141	SRSF2|chr17:74844723-74845223:.	-0.0033697968867308	chr17	76737373.0	76737374.0	SRSF2	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False	0.7	0.8	0.9	1.0	3	111480	5.384633	0.975816	2	7.119804	0	0	0.001412	1.993744e-06	28.994272544689	0.975816	0.001195
Gasperini2019	chr17	77070139	77071372	METTL23|chr17:75066221-75067454:.	0.0678354061618245	chr17	76726830.0	76726831.0	METTL23	False	0.436706714881523	1.0	True	K562	Gasperini et al., 2019	False	0.55	0.8	1.0	1.0	8	343926	8.895321	0.920807	3	9.010498	1	0	0.001151	1.324801e-06	79.126735693041	0.920807	0.001768
Gasperini2019	chr17	77071380	77072061	SRSF2|chr17:75067462-75068143:.	-0.0393815085811333	chr17	76737373.0	76737374.0	SRSF2	False	0.760277020523122	1.0	True	K562	Gasperini et al., 2019	False	0.5	0.85	0.95	1.0	6	334309	4.09307	0.975816	3	13.812749	0	0	0.000867	7.51689e-07	16.7532220249	0.975816	0.000558
Gasperini2019	chr17	77233618	77234343	BIRC5|chr17:75229700-75230425:.	-0.0825449592177275	chr17	78214186.0	78214187.0	BIRC5	False	0.257076130802221	1.0	True	K562	Gasperini et al., 2019	False	0.55	0.85	0.85	1.0	14	980215	5.106586	0.629324	0	0.0	0	0	0.000421	1.77241e-07	26.077220575396	0.629324	0.000789
Gasperini2019	chr17	77233618	77234343	METTL23|chr17:75229700-75230425:.	0.0339414559291196	chr17	76726830.0	76726831.0	METTL23	False	0.920238156193294	1.0	True	K562	Gasperini et al., 2019	False	0.85	0.85	1.0	1.0	10	507151	5.106586	0.920807	0	0.0	1	0	0.000642	4.12164e-07	26.077220575396	0.920807	0.000566
Gasperini2019	chr17	78256539	78257039	SYNGR2|chr17:76252620-76253120:.	-0.0154170272763438	chr17	78168558.0	78168559.0	SYNGR2	False	0.948418714410795	0.95	True	K562	Gasperini et al., 2019	False	0.7	0.85	0.9	1.0	5	88245	4.229164	0.664904	7	29.132659	0	0	0.002282	5.207524e-06	17.885828138896	0.664904	0.002675
Gasperini2019	chr17	78258528	78259028	BIRC5|chr17:76254609-76255109:.	-0.0655725430077262	chr17	78214186.0	78214187.0	BIRC5	False	0.642610562472322	0.95	True	K562	Gasperini et al., 2019	False	0.65	0.8	0.9	1.0	2	44583	10.231166	0.629324	7	35.526845	0	0	0.005273	2.7804529e-05	104.676757719556	0.629324	0.019812
Gasperini2019	chr17	78258528	78259028	SOCS3|chr17:76254609-76255109:.	-0.0421778921869878	chr17	78360076.0	78360077.0	SOCS3	True	0.0001322837438145	0.4	True	K562	Gasperini et al., 2019	True	0.05	0.1	0.25	0.9	2	101301	10.231166	0.932858	7	35.526845	0	0	0.004115	1.6933225e-05	104.676757719556	0.932858	0.01221
Gasperini2019	chr17	78258528	78259028	SYNGR2|chr17:76254609-76255109:.	-0.0341863615724197	chr17	78168558.0	78168559.0	SYNGR2	False	0.990409994256412	0.95	True	K562	Gasperini et al., 2019	False	0.65	0.85	0.9	1.0	5	90234	10.231166	0.664904	7	35.526845	0	0	0.002282	5.207524e-06	104.676757719556	0.664904	0.006472
Gasperini2019	chr17	78289738	78290238	SYNGR2|chr17:76285819-76286319:.	-0.0255598132911602	chr17	78168558.0	78168559.0	SYNGR2	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.65	0.8	0.9	1.0	6	121444	8.280178	0.664904	0	0.0	0	0	0.001073	1.151329e-06	68.561347711684	0.664904	0.002462
Gasperini2019	chr17	78301063	78301563	BIRC5|chr17:76297144-76297644:.	-0.021008020184158	chr17	78214186.0	78214187.0	BIRC5	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.6	0.8	0.95	1.0	3	87118	1.671634	0.629324	0	0.0	0	0	0.001615	2.608225e-06	2.794360229956	0.629324	0.000991
Gasperini2019	chr17	78784922	78785422	SYNGR2|chr17:76781004-76781504:.	-0.0613698895749141	chr17	78168558.0	78168559.0	SYNGR2	False	0.258790202677321	1.0	True	K562	Gasperini et al., 2019	False	0.9	1.0	1.0	1.0	13	616628	7.456222	0.664904	2	16.852414	0	0	0.000579	3.35241e-07	55.595246513284	0.664904	0.001196
Gasperini2019	chr17	78784922	78785422	TMC6|chr17:76781004-76781504:.	-0.0496916388329483	chr17	78132406.0	78132407.0	TMC6	False	0.590493725585241	0.95	True	K562	Gasperini et al., 2019	False	0.35	0.8	0.9	1.0	16	656378	7.456222	0.946057	2	16.852414	0	0	0.000426	1.81476e-07	55.595246513284	0.946057	0.00052
Gasperini2019	chr17	78937471	78937971	BIRC5|chr17:76933553-76934053:.	-0.0343375276506609	chr17	78214186.0	78214187.0	BIRC5	False	0.883677578348407	1.0	True	K562	Gasperini et al., 2019	False	0.8	0.9	0.9	1.0	13	723526	1.055262	0.629324	2	1.365539	0	0	0.000412	1.69744e-07	1.113577888644	0.629324	0.00016
Gasperini2019	chr17	78937471	78937971	TMC6|chr17:76933553-76934053:.	-0.0114452873208589	chr17	78132406.0	78132407.0	TMC6	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.45	0.8	0.9	1.0	19	808927	1.055262	0.946057	2	1.365539	0	0	0.000356	1.26736e-07	1.113577888644	0.946057	6.2e-05
Gasperini2019	chr17	78986611	78987419	SYNGR2|chr17:76982693-76983501:.	-0.0208641702113251	chr17	78168558.0	78168559.0	SYNGR2	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.45	0.8	0.95	1.0	17	818471	6.996312	0.664904	1	1.163606	0	0	0.000353	1.24609e-07	48.948381601344	0.664904	0.000685
Gasperini2019	chr17	80254696	80255316	NDUFAF8|chr17:78228495-78229115:.	0.0342713210458896	chr17	81239239.0	81239240.0	NDUFAF8	False	0.876828178384012	1.0	True	K562	Gasperini et al., 2019	False	0.6	0.85	0.95	1.0	15	984304	10.722318	0.934333	4	7.220732	0	0	0.000438	1.91844e-07	114.968103293124	0.934333	0.000945
Gasperini2019	chr17	80254696	80255316	RNF213|chr17:78228495-78229115:.	-0.0782764496832104	chr17	80260866.0	80260867.0	RNF213	True	1.0482592699544e-06	1.0	True	K562	Gasperini et al., 2019	True	0.3	0.55	0.95	1.0	1	5854	10.722318	0.561035	4	7.220732	0	0	0.014646	0.000214505316	114.968103293124	0.561035	0.050307
Gasperini2019	chr17	81343049	81343549	ACTG1|chr17:79316849-79317349:.	-0.0131368649591015	chr17	81523846.0	81523847.0	ACTG1	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.65	0.9	1.0	1.0	3	169567	2.531984	0.789269	2	33.350172	0	0	0.007873	6.1984129e-05	6.410942976256	0.789269	0.004038
