dataset	chrom	chromStart	chromEnd	name	EffectSize	chrTSS	startTSS	endTSS	measuredGeneSymbol	Significant	pValueAdjusted	PowerAtEffectSize25	ValidConnection	CellType	Reference	Regulated	PowerAtEffectSize10	PowerAtEffectSize15	PowerAtEffectSize20	PowerAtEffectSize50	numTSSEnhGene	distanceToTSS	normalizedDNase_enh	normalizedDNase_prom	numNearbyEnhancers	sumNearbyEnhancers	ubiquitousExpressedGene	numCandidateEnhGene	3DContactAvgHicTrack2	3DContactAvgHicTrack2_squared	activityEnhDNaseOnlyAvgHicTrack2_squared	activityPromDNaseOnlyAvgHicTrack2	ABCScoreDNaseOnlyAvgHicTrack2
FlowFISH_K562	chr19	48379048	48379568	FTL|chr19:48882305-48882825:*	-0.02641527	chr19	48965301.0	48965302.0	FTL	False	0.78895029281	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	32	586000	0.763391	0.94495	0	0.0	0	0	0.000339	1.14921e-07	0.582765818881	0.94495	2.3e-05
FlowFISH_K562	chr19	48379048	48379568	FUT1|chr19:48882305-48882825:*	-0.05286548	chr19	48755389.0	48755390.0	FUT1	False	0.856127832851	0.999970869208	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	22	376082	0.763391	0.499918	0	0.0	0	0	0.000556	3.09136e-07	0.582765818881	0.499918	9e-05
FlowFISH_K562	chr19	48379048	48379568	NUCB1|chr19:48882305-48882825:*	0.0029172472	chr19	48900050.0	48900051.0	NUCB1	False	0.988366753334	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	28	520741	0.763391	0.975447	0	0.0	0	0	0.000303	9.1809e-08	0.582765818881	0.975447	2.7e-05
FlowFISH_K562	chr19	48379048	48379568	PPP1R15A|chr19:48882305-48882825:*	-0.07021476	chr19	48872392.0	48872393.0	PPP1R15A	False	0.859546786802	0.909062484378	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	26	493083	0.763391	0.932407	0	0.0	0	0	0.000241	5.8081e-08	0.582765818881	0.932407	1.4e-05
FlowFISH_K562	chr19	48385008	48385588	BAX|chr19:48888265-48888845:*	-0.007756973	chr19	48954815.0	48954816.0	BAX	False	0.996175361151	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	31	569561	1.314995	0.918962	0	0.0	1	0	0.000248	6.1504e-08	1.729211850025	0.918962	4.3e-05
FlowFISH_K562	chr19	48385008	48385588	BCAT2|chr19:48888265-48888845:*	0.01582778	chr19	48811028.0	48811029.0	BCAT2	False	0.917580045971	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	23	425765	1.314995	0.737703	0	0.0	0	0	0.000456	2.07936e-07	1.729211850025	0.737703	8.2e-05
FlowFISH_K562	chr19	48385008	48385588	FTL|chr19:48888265-48888845:*	-0.02141879	chr19	48965301.0	48965302.0	FTL	False	0.769800163981	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	32	580010	1.314995	0.94495	0	0.0	0	0	0.000384	1.47456e-07	1.729211850025	0.94495	4.5e-05
FlowFISH_K562	chr19	48385008	48385588	FUT1|chr19:48888265-48888845:*	-0.01253548	chr19	48755389.0	48755390.0	FUT1	False	0.989608168769	0.999999914214	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	22	370092	1.314995	0.499918	0	0.0	0	0	0.000621	3.85641e-07	1.729211850025	0.499918	0.000172
FlowFISH_K562	chr19	48385008	48385588	NUCB1|chr19:48888265-48888845:*	0.0037672724	chr19	48900050.0	48900051.0	NUCB1	False	0.973617809989	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	28	514751	1.314995	0.975447	0	0.0	0	0	0.000363	1.31769e-07	1.729211850025	0.975447	5.6e-05
FlowFISH_K562	chr19	48385008	48385588	PPP1R15A|chr19:48888265-48888845:*	-0.04183667	chr19	48872392.0	48872393.0	PPP1R15A	False	0.905192286569	0.998858072912	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	26	487093	1.314995	0.932407	0	0.0	0	0	0.000309	9.5481e-08	1.729211850025	0.932407	3.1e-05
FlowFISH_K562	chr19	48390508	48391008	BAX|chr19:48893765-48894265:*	0.011192176	chr19	48954815.0	48954816.0	BAX	False	0.996175361151	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	0	564101	4.99002	0.918962	0	0.0	1	0	0.000544	2.95936e-07	24.9002996004	0.918962	0.000356
FlowFISH_K562	chr19	48390508	48391008	BCAT2|chr19:48893765-48894265:*	0.05699293	chr19	48811028.0	48811029.0	BCAT2	False	0.203266154736	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	0	420305	4.99002	0.737703	0	0.0	0	0	0.000633	4.00689e-07	24.9002996004	0.737703	0.000435
FlowFISH_K562	chr19	48390508	48391008	FTL|chr19:48893765-48894265:*	-0.0057212	chr19	48965301.0	48965302.0	FTL	False	0.937124964116	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	0	574550	4.99002	0.94495	0	0.0	0	0	0.000498	2.48004e-07	24.9002996004	0.94495	0.000223
FlowFISH_K562	chr19	48390508	48391008	FUT1|chr19:48893765-48894265:*	0.04251054	chr19	48755389.0	48755390.0	FUT1	False	0.810120048466	0.9999999959	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	0	364632	4.99002	0.499918	0	0.0	0	0	0.000379	1.43641e-07	24.9002996004	0.499918	0.000399
FlowFISH_K562	chr19	48390508	48391008	NUCB1|chr19:48893765-48894265:*	0.0014119678	chr19	48900050.0	48900051.0	NUCB1	False	0.988366753334	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	0	509291	4.99002	0.975447	0	0.0	0	0	0.000472	2.22784e-07	24.9002996004	0.975447	0.000279
FlowFISH_K562	chr19	48390508	48391008	PPP1R15A|chr19:48893765-48894265:*	0.04904059	chr19	48872392.0	48872393.0	PPP1R15A	False	0.859546786802	0.99999112932	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	0	481633	4.99002	0.932407	0	0.0	0	0	0.000708	5.01264e-07	24.9002996004	0.932407	0.000266
FlowFISH_K562	chr19	48398528	48399308	BAX|chr19:48901785-48902565:*	-0.01582957	chr19	48954815.0	48954816.0	BAX	False	0.962221045406	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	29	555941	34.435021	0.918962	2	4.163042	1	0	0.000616	3.79456e-07	1185.77067127044	0.918962	0.002775
FlowFISH_K562	chr19	48398528	48399308	BCAT2|chr19:48901785-48902565:*	-0.01443264	chr19	48811028.0	48811029.0	BCAT2	False	0.908581627398	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	21	412145	34.435021	0.737703	2	4.163042	0	0	0.000639	4.08321e-07	1185.77067127044	0.737703	0.003026
FlowFISH_K562	chr19	48398528	48399308	FTL|chr19:48901785-48902565:*	0.00036215	chr19	48965301.0	48965302.0	FTL	False	0.994483939116	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	30	566390	34.435021	0.94495	2	4.163042	0	0	0.00039	1.521e-07	1185.77067127044	0.94495	0.001207
FlowFISH_K562	chr19	48398528	48399308	FUT1|chr19:48901785-48902565:*	-0.01116818	chr19	48755389.0	48755390.0	FUT1	False	0.989608168769	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	20	356472	34.435021	0.499918	2	4.163042	0	0	0.000443	1.96249e-07	1185.77067127044	0.499918	0.003225
FlowFISH_K562	chr19	48398528	48399308	NUCB1|chr19:48901785-48902565:*	-0.0159389016	chr19	48900050.0	48900051.0	NUCB1	False	0.606874329505	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	26	501131	34.435021	0.975447	2	4.163042	0	0	0.000383	1.46689e-07	1185.77067127044	0.975447	0.001562
FlowFISH_K562	chr19	48398528	48399308	PPP1R15A|chr19:48901785-48902565:*	-0.04814072	chr19	48872392.0	48872393.0	PPP1R15A	False	0.823053279758	0.999999920787	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	24	473473	34.435021	0.932407	2	4.163042	0	0	0.000336	1.12896e-07	1185.77067127044	0.932407	0.000873
FlowFISH_K562	chr19	48399528	48400568	BAX|chr19:48902785-48903825:*	-0.004406409	chr19	48954815.0	48954816.0	BAX	False	0.996175361151	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	29	554811	34.435021	0.918962	2	4.163042	1	0	0.000616	3.79456e-07	1185.77067127044	0.918962	0.002775
FlowFISH_K562	chr19	48399528	48400568	BCAT2|chr19:48902785-48903825:*	0.00366242	chr19	48811028.0	48811029.0	BCAT2	False	0.941509789267	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	21	411015	34.435021	0.737703	2	4.163042	0	0	0.000639	4.08321e-07	1185.77067127044	0.737703	0.003026
FlowFISH_K562	chr19	48399528	48400568	FTL|chr19:48902785-48903825:*	0.01421482	chr19	48965301.0	48965302.0	FTL	False	0.79590252542	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	30	565260	34.435021	0.94495	2	4.163042	0	0	0.00039	1.521e-07	1185.77067127044	0.94495	0.001207
FlowFISH_K562	chr19	48399528	48400568	FUT1|chr19:48902785-48903825:*	-0.01230166	chr19	48755389.0	48755390.0	FUT1	False	0.989608168769	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	20	355342	34.435021	0.499918	2	4.163042	0	0	0.000443	1.96249e-07	1185.77067127044	0.499918	0.003225
FlowFISH_K562	chr19	48399528	48400568	NUCB1|chr19:48902785-48903825:*	0.0056965099	chr19	48900050.0	48900051.0	NUCB1	False	0.911828140119	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	26	500001	34.435021	0.975447	2	4.163042	0	0	0.000383	1.46689e-07	1185.77067127044	0.975447	0.001562
FlowFISH_K562	chr19	48399528	48400568	PPP1R15A|chr19:48902785-48903825:*	0.02522402	chr19	48872392.0	48872393.0	PPP1R15A	False	0.943146464677	0.999958168617	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	24	472343	34.435021	0.932407	2	4.163042	0	0	0.000336	1.12896e-07	1185.77067127044	0.932407	0.000873
FlowFISH_K562	chr19	48403508	48404028	BAX|chr19:48906765-48907285:*	-0.047803895	chr19	48954815.0	48954816.0	BAX	False	0.317585195337	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	29	551091	2.331196	0.918962	2	35.041528	1	0	0.000417	1.73889e-07	5.434474790416	0.918962	0.000127
FlowFISH_K562	chr19	48403508	48404028	BCAT2|chr19:48906765-48907285:*	-0.02793799	chr19	48811028.0	48811029.0	BCAT2	False	0.908581627398	0.999999999751	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	21	407295	2.331196	0.737703	2	35.041528	0	0	0.000436	1.90096e-07	5.434474790416	0.737703	0.00014
FlowFISH_K562	chr19	48403508	48404028	FTL|chr19:48906765-48907285:*	0.00110665	chr19	48965301.0	48965302.0	FTL	False	0.991155646462	0.999999999965	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	30	561540	2.331196	0.94495	2	35.041528	0	0	0.000395	1.56025e-07	5.434474790416	0.94495	8.3e-05
FlowFISH_K562	chr19	48403508	48404028	FUT1|chr19:48906765-48907285:*	0.05311782	chr19	48755389.0	48755390.0	FUT1	False	0.832472851236	0.99991364174	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	20	351622	2.331196	0.499918	2	35.041528	0	0	0.000507	2.57049e-07	5.434474790416	0.499918	0.00025
FlowFISH_K562	chr19	48403508	48404028	NUCB1|chr19:48906765-48907285:*	-0.014988985	chr19	48900050.0	48900051.0	NUCB1	False	0.819287027094	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	26	496281	2.331196	0.975447	2	35.041528	0	0	0.00032	1.024e-07	5.434474790416	0.975447	8.8e-05
FlowFISH_K562	chr19	48403508	48404028	PPP1R15A|chr19:48906765-48907285:*	0.00128043	chr19	48872392.0	48872393.0	PPP1R15A	False	0.990170349461	0.952049480125	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	24	468623	2.331196	0.932407	2	35.041528	0	0	0.000424	1.79776e-07	5.434474790416	0.932407	7.5e-05
FlowFISH_K562	chr19	48415368	48415868	BAX|chr19:48918625-48919125:*	0.009394247	chr19	48954815.0	48954816.0	BAX	False	0.996175361151	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	29	539241	9.996054	0.918962	3	9.397041	1	0	0.000544	2.95936e-07	99.921095570916	0.918962	0.000711
FlowFISH_K562	chr19	48415368	48415868	BCAT2|chr19:48918625-48919125:*	0.05567739	chr19	48811028.0	48811029.0	BCAT2	False	0.681846385379	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	21	395445	9.996054	0.737703	3	9.397041	0	0	0.000487	2.37169e-07	99.921095570916	0.737703	0.00067
FlowFISH_K562	chr19	48415368	48415868	FTL|chr19:48918625-48919125:*	-0.02798085	chr19	48965301.0	48965302.0	FTL	False	0.731443402911	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	30	549690	9.996054	0.94495	3	9.397041	0	0	0.000418	1.74724e-07	99.921095570916	0.94495	0.000375
FlowFISH_K562	chr19	48415368	48415868	FUT1|chr19:48918625-48919125:*	0.06189861	chr19	48755389.0	48755390.0	FUT1	False	0.584520377494	0.999999711785	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	20	339772	9.996054	0.499918	3	9.397041	0	0	0.000581	3.37561e-07	99.921095570916	0.499918	0.001226
FlowFISH_K562	chr19	48415368	48415868	NUCB1|chr19:48918625-48919125:*	0.0165778785	chr19	48900050.0	48900051.0	NUCB1	False	0.747027604645	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	26	484431	9.996054	0.975447	3	9.397041	0	0	0.000466	2.17156e-07	99.921095570916	0.975447	0.000551
FlowFISH_K562	chr19	48415368	48415868	PPP1R15A|chr19:48918625-48919125:*	0.11318656	chr19	48872392.0	48872393.0	PPP1R15A	False	0.526535689205	0.979375954993	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	24	456773	9.996054	0.932407	3	9.397041	0	0	0.000381	1.45161e-07	99.921095570916	0.932407	0.000287
FlowFISH_K562	chr19	48418608	48419108	BAX|chr19:48921865-48922365:*	-0.013505855	chr19	48954815.0	48954816.0	BAX	False	0.996175361151	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	29	536001	6.518814	0.918962	3	12.874281	1	0	0.000544	2.95936e-07	42.494935966596	0.918962	0.000464
FlowFISH_K562	chr19	48418608	48419108	BCAT2|chr19:48921865-48922365:*	0.00667196	chr19	48811028.0	48811029.0	BCAT2	False	0.941509789267	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	21	392205	6.518814	0.737703	3	12.874281	0	0	0.000487	2.37169e-07	42.494935966596	0.737703	0.000437
FlowFISH_K562	chr19	48418608	48419108	FTL|chr19:48921865-48922365:*	-0.02524067	chr19	48965301.0	48965302.0	FTL	False	0.731443402911	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	30	546450	6.518814	0.94495	3	12.874281	0	0	0.000418	1.74724e-07	42.494935966596	0.94495	0.000245
FlowFISH_K562	chr19	48418608	48419108	FUT1|chr19:48921865-48922365:*	0.0102864	chr19	48755389.0	48755390.0	FUT1	False	0.989608168769	0.999999932129	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	20	336532	6.518814	0.499918	3	12.874281	0	0	0.000581	3.37561e-07	42.494935966596	0.499918	0.000799
FlowFISH_K562	chr19	48418608	48419108	NUCB1|chr19:48921865-48922365:*	-0.009428291	chr19	48900050.0	48900051.0	NUCB1	False	0.911828140119	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	26	481191	6.518814	0.975447	3	12.874281	0	0	0.000466	2.17156e-07	42.494935966596	0.975447	0.00036
FlowFISH_K562	chr19	48418608	48419108	PPP1R15A|chr19:48921865-48922365:*	-0.07449476	chr19	48872392.0	48872393.0	PPP1R15A	False	0.814082257343	0.998682717422	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	24	453533	6.518814	0.932407	3	12.874281	0	0	0.000381	1.45161e-07	42.494935966596	0.932407	0.000187
FlowFISH_K562	chr19	48423448	48423968	BAX|chr19:48926705-48927225:*	-0.015423912	chr19	48954815.0	48954816.0	BAX	False	0.996175361151	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	29	531151	1.319078	0.918962	2	6.021127	1	0	0.000525	2.75625e-07	1.739966770084	0.918962	9.1e-05
FlowFISH_K562	chr19	48423448	48423968	BCAT2|chr19:48926705-48927225:*	-0.00799933	chr19	48811028.0	48811029.0	BCAT2	False	0.941509789267	0.99999999993	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	21	387355	1.319078	0.737703	2	6.021127	0	0	0.000372	1.38384e-07	1.739966770084	0.737703	6.7e-05
FlowFISH_K562	chr19	48423448	48423968	FTL|chr19:48926705-48927225:*	-0.00279084	chr19	48965301.0	48965302.0	FTL	False	0.97070824153	0.999999999999	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	30	541600	1.319078	0.94495	2	6.021127	0	0	0.000359	1.28881e-07	1.739966770084	0.94495	4.3e-05
FlowFISH_K562	chr19	48423448	48423968	FUT1|chr19:48926705-48927225:*	-0.04951132	chr19	48755389.0	48755390.0	FUT1	False	0.856127832851	0.99999777644	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	20	331682	1.319078	0.499918	2	6.021127	0	0	0.000697	4.85809e-07	1.739966770084	0.499918	0.000194
FlowFISH_K562	chr19	48423448	48423968	NUCB1|chr19:48926705-48927225:*	-0.0087363353	chr19	48900050.0	48900051.0	NUCB1	False	0.955960673817	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	26	476341	1.319078	0.975447	2	6.021127	0	0	0.000305	9.3025e-08	1.739966770084	0.975447	4.8e-05
FlowFISH_K562	chr19	48423448	48423968	PPP1R15A|chr19:48926705-48927225:*	-0.04638569	chr19	48872392.0	48872393.0	PPP1R15A	False	0.935103543444	0.975794495032	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	24	448683	1.319078	0.932407	2	6.021127	0	0	0.000355	1.26025e-07	1.739966770084	0.932407	3.5e-05
FlowFISH_K562	chr19	48424668	48425188	BAX|chr19:48927925-48928445:*	0.010436985	chr19	48954815.0	48954816.0	BAX	False	0.996175361151	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	29	529931	4.071726	0.918962	1	1.319078	1	0	0.000525	2.75625e-07	16.578952619076	0.918962	0.00028
FlowFISH_K562	chr19	48424668	48425188	BCAT2|chr19:48927925-48928445:*	0.01905667	chr19	48811028.0	48811029.0	BCAT2	False	0.917580045971	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	21	386135	4.071726	0.737703	1	1.319078	0	0	0.000372	1.38384e-07	16.578952619076	0.737703	0.000208
FlowFISH_K562	chr19	48424668	48425188	FTL|chr19:48927925-48928445:*	-0.00115626	chr19	48965301.0	48965302.0	FTL	False	0.983433619579	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	30	540380	4.071726	0.94495	1	1.319078	0	0	0.000359	1.28881e-07	16.578952619076	0.94495	0.000131
FlowFISH_K562	chr19	48424668	48425188	FUT1|chr19:48927925-48928445:*	0.03204019	chr19	48755389.0	48755390.0	FUT1	False	0.88839409719	0.99999996207	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	20	330462	4.071726	0.499918	1	1.319078	0	0	0.000697	4.85809e-07	16.578952619076	0.499918	0.000599
FlowFISH_K562	chr19	48424668	48425188	NUCB1|chr19:48927925-48928445:*	0.0068185577	chr19	48900050.0	48900051.0	NUCB1	False	0.955960673817	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	26	475121	4.071726	0.975447	1	1.319078	0	0	0.000305	9.3025e-08	16.578952619076	0.975447	0.000147
FlowFISH_K562	chr19	48424668	48425188	PPP1R15A|chr19:48927925-48928445:*	0.01642666	chr19	48872392.0	48872393.0	PPP1R15A	False	0.974617210043	0.985336642843	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	24	447463	4.071726	0.932407	1	1.319078	0	0	0.000355	1.26025e-07	16.578952619076	0.932407	0.000109
FlowFISH_K562	chr19	48462268	48462788	BAX|chr19:48965525-48966045:*	0.004234443	chr19	48954815.0	48954816.0	BAX	False	0.996175361151	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	27	492331	2.259406	0.918962	0	0.0	1	0	0.000481	2.31361e-07	5.104915472836	0.918962	0.000142
FlowFISH_K562	chr19	48462268	48462788	BCAT2|chr19:48965525-48966045:*	0.01341984	chr19	48811028.0	48811029.0	BCAT2	False	0.917580045971	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	19	348535	2.259406	0.737703	0	0.0	0	0	0.000531	2.81961e-07	5.104915472836	0.737703	0.000165
FlowFISH_K562	chr19	48462268	48462788	FTL|chr19:48965525-48966045:*	0.01450035	chr19	48965301.0	48965302.0	FTL	False	0.824223479574	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	28	502780	2.259406	0.94495	0	0.0	0	0	0.000457	2.08849e-07	5.104915472836	0.94495	9.3e-05
FlowFISH_K562	chr19	48462268	48462788	FUT1|chr19:48965525-48966045:*	-0.01767758	chr19	48755389.0	48755390.0	FUT1	False	0.989608168769	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	18	292862	2.259406	0.499918	0	0.0	0	0	0.000419	1.75561e-07	5.104915472836	0.499918	0.0002
FlowFISH_K562	chr19	48462268	48462788	NUCB1|chr19:48965525-48966045:*	0.0034546425	chr19	48900050.0	48900051.0	NUCB1	False	0.973383438353	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	24	437521	2.259406	0.975447	0	0.0	0	0	0.00044	1.936e-07	5.104915472836	0.975447	0.000118
FlowFISH_K562	chr19	48462268	48462788	PPP1R15A|chr19:48965525-48966045:*	-0.04318457	chr19	48872392.0	48872393.0	PPP1R15A	False	0.859546786802	0.999987961997	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	22	409863	2.259406	0.932407	0	0.0	0	0	0.000585	3.42225e-07	5.104915472836	0.932407	0.0001
FlowFISH_K562	chr19	48491008	48491928	BAX|chr19:48994265-48995185:*	-0.031217776	chr19	48954815.0	48954816.0	BAX	False	0.596596003422	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	26	463391	8.639699	0.918962	2	39.778737	1	0	0.000508	2.58064e-07	74.644398810601	0.918962	0.000574
FlowFISH_K562	chr19	48491008	48491928	BCAT2|chr19:48994265-48995185:*	-0.0107304	chr19	48811028.0	48811029.0	BCAT2	False	0.917580045971	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	18	319595	8.639699	0.737703	2	39.778737	0	0	0.000839	7.03921e-07	74.644398810601	0.737703	0.000997
FlowFISH_K562	chr19	48491008	48491928	FTL|chr19:48994265-48995185:*	0.02532598	chr19	48965301.0	48965302.0	FTL	False	0.731443402911	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	27	473840	8.639699	0.94495	2	39.778737	0	0	0.000739	5.46121e-07	74.644398810601	0.94495	0.000573
FlowFISH_K562	chr19	48491008	48491928	FUT1|chr19:48994265-48995185:*	0.00976601	chr19	48755389.0	48755390.0	FUT1	False	0.989608168769	0.999999999984	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	17	263922	8.639699	0.499918	2	39.778737	0	0	0.000648	4.19904e-07	74.644398810601	0.499918	0.001182
FlowFISH_K562	chr19	48491008	48491928	NUCB1|chr19:48994265-48995185:*	-0.0249122849	chr19	48900050.0	48900051.0	NUCB1	False	0.361419739704	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	23	408581	8.639699	0.975447	2	39.778737	0	0	0.000717	5.14089e-07	74.644398810601	0.975447	0.000733
FlowFISH_K562	chr19	48491008	48491928	PPP1R15A|chr19:48994265-48995185:*	-0.0462492	chr19	48872392.0	48872393.0	PPP1R15A	False	0.859546786802	0.999964708804	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	21	380923	8.639699	0.932407	2	39.778737	0	0	0.000734	5.38756e-07	74.644398810601	0.932407	0.000478
FlowFISH_K562	chr19	48492688	48493188	BAX|chr19:48995945-48996445:*	-0.029702972	chr19	48954815.0	48954816.0	BAX	False	0.641560373824	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	26	461921	36.572541	0.918962	2	11.845895	1	0	0.000508	2.58064e-07	1337.55075519668	0.918962	0.00243
FlowFISH_K562	chr19	48492688	48493188	BCAT2|chr19:48995945-48996445:*	-0.03257555	chr19	48811028.0	48811029.0	BCAT2	False	0.908581627398	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	18	318125	36.572541	0.737703	2	11.845895	0	0	0.000839	7.03921e-07	1337.55075519668	0.737703	0.00422
FlowFISH_K562	chr19	48492688	48493188	FTL|chr19:48995945-48996445:*	-0.00706238	chr19	48965301.0	48965302.0	FTL	False	0.937124964116	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	27	472370	36.572541	0.94495	2	11.845895	0	0	0.000739	5.46121e-07	1337.55075519668	0.94495	0.002427
FlowFISH_K562	chr19	48492688	48493188	FUT1|chr19:48995945-48996445:*	-0.01656889	chr19	48755389.0	48755390.0	FUT1	False	0.989608168769	0.999999862586	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	17	262452	36.572541	0.499918	2	11.845895	0	0	0.000648	4.19904e-07	1337.55075519668	0.499918	0.005003
FlowFISH_K562	chr19	48492688	48493188	NUCB1|chr19:48995945-48996445:*	-0.0165488433	chr19	48900050.0	48900051.0	NUCB1	False	0.703830352323	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	23	407111	36.572541	0.975447	2	11.845895	0	0	0.000717	5.14089e-07	1337.55075519668	0.975447	0.003102
FlowFISH_K562	chr19	48492688	48493188	PPP1R15A|chr19:48995945-48996445:*	-0.02592658	chr19	48872392.0	48872393.0	PPP1R15A	False	0.943146464677	0.99996063019	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	21	379453	36.572541	0.932407	2	11.845895	0	0	0.000734	5.38756e-07	1337.55075519668	0.932407	0.002025
FlowFISH_K562	chr19	48493228	48493768	BAX|chr19:48996485-48997025:*	0.00241811	chr19	48954815.0	48954816.0	BAX	False	0.996175361151	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	26	461361	36.572541	0.918962	2	11.845895	1	0	0.000508	2.58064e-07	1337.55075519668	0.918962	0.00243
FlowFISH_K562	chr19	48493228	48493768	BCAT2|chr19:48996485-48997025:*	-0.01967982	chr19	48811028.0	48811029.0	BCAT2	False	0.908581627398	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	18	317565	36.572541	0.737703	2	11.845895	0	0	0.000839	7.03921e-07	1337.55075519668	0.737703	0.00422
FlowFISH_K562	chr19	48493228	48493768	FTL|chr19:48996485-48997025:*	-0.0241382	chr19	48965301.0	48965302.0	FTL	False	0.731443402911	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	27	471810	36.572541	0.94495	2	11.845895	0	0	0.000739	5.46121e-07	1337.55075519668	0.94495	0.002427
FlowFISH_K562	chr19	48493228	48493768	FUT1|chr19:48996485-48997025:*	0.03289991	chr19	48755389.0	48755390.0	FUT1	False	0.88839409719	0.99999946004	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	17	261892	36.572541	0.499918	2	11.845895	0	0	0.000648	4.19904e-07	1337.55075519668	0.499918	0.005003
