gene_name	en_chr	en_start	en_end	tss_start	labels	ABC_score	strand	en_center	en_tss_center	distance
HNRNPA1	chr12	54591285	54591785	54674473	0	0.00011767664207308501	+	54591535	-82938	82938
HNRNPA1	chr12	54595045	54595565	54674473	0	0.000159462456216569	+	54595305	-79168	79168
HNRNPA1	chr12	54601485	54602005	54674473	0	0.00025217769233503	+	54601745	-72728	72728
HNRNPA1	chr12	54603585	54604125	54674473	0	0.0002871108185366	+	54603855	-70618	70618
HNRNPA1	chr12	54608405	54608905	54674473	0	0.0007965866240905179	+	54608655	-65818	65818
HNRNPA1	chr12	54609345	54609845	54674473	0	0.000125203523984321	+	54609595	-64878	64878
HNRNPA1	chr12	54609905	54611245	54674473	0	0.00560036998447992	+	54610575	-63898	63898
HNRNPA1	chr12	54613765	54614305	54674473	0	0.00250795282944786	+	54614035	-60438	60438
HNRNPA1	chr12	54621105	54621625	54674473	0	0.0012961450768389801	+	54621365	-53108	53108
HNRNPA1	chr12	54621725	54622225	54674473	0	0.000316269236989523	+	54621975	-52498	52498
HNRNPA1	chr12	54645365	54645945	54674473	0	0.000711453726971589	+	54645655	-28818	28818
HNRNPA1	chr12	54653079	54653685	54674473	0	0.0170155857598213	+	54653382	-21091	21091
HNRNPA1	chr12	54655565	54656105	54674473	0	0.00448713851664267	+	54655835	-18638	18638
HNRNPA1	chr12	54656205	54656725	54674473	0	0.0101117644838358	+	54656465	-18008	18008
HNRNPA1	chr12	54681925	54682925	54674473	0	0.0107064031045746	+	54682425	7952	7952
HNRNPA1	chr12	54685785	54686585	54674473	0	0.0060132416699284	+	54686185	11712	11712
HNRNPA1	chr12	54687885	54688405	54674473	0	0.0118618612697833	+	54688145	13672	13672
HNRNPA1	chr12	54688465	54688965	54674473	0	0.012909372691594	+	54688715	14242	14242
HNRNPA1	chr12	54689425	54689965	54674473	1	0.0176819542097568	+	54689695	15222	15222
HNRNPA1	chr12	54690425	54690925	54674473	0	0.008651947174917591	+	54690675	16202	16202
HNRNPA1	chr12	54691565	54692125	54674473	0	0.00863964236839415	+	54691845	17372	17372
HNRNPA1	chr12	54694571	54695545	54674473	1	0.0159025899641573	+	54695058	20585	20585
HNRNPA1	chr12	54697345	54697845	54674473	1	0.0053973561352757705	+	54697595	23122	23122
HNRNPA1	chr12	54698025	54698545	54674473	1	0.0165246574678052	+	54698285	23812	23812
HNRNPA1	chr12	54700765	54701285	54674473	1	0.00956421982981236	+	54701025	26552	26552
HNRNPA1	chr12	54718465	54719123	54674473	0	0.0303067513316371	+	54718794	44321	44321
HNRNPA1	chr12	54724605	54725105	54674473	0	0.00134155925057834	+	54724855	50382	50382
HNRNPA1	chr12	54730165	54730685	54674473	0	0.00151902642701304	+	54730425	55952	55952
HNRNPA1	chr12	54730945	54731525	54674473	0	0.00651738170494251	+	54731235	56762	56762
HNRNPA1	chr12	54745785	54746285	54674473	0	0.0024051694106030697	+	54746035	71562	71562
HNRNPA1	chr12	54747224	54747805	54674473	0	0.0017427358791214	+	54747514	73041	73041
HNRNPA1	chr12	54751865	54752385	54674473	0	0.0075799349240693705	+	54752125	77652	77652
HNRNPA1	chr12	54752805	54754045	54674473	0	0.0226475965674009	+	54753425	78952	78952
HNRNPA1	chr12	54754545	54755045	54674473	0	0.0023358532612013697	+	54754795	80322	80322
HNRNPA1	chr12	54758020	54758520	54674473	0	0.00035498291613414	+	54758270	83797	83797
HNRNPA1	chr12	54761265	54761785	54674473	0	0.0011917877177234	+	54761525	87052	87052
HNRNPA1	chr12	54761905	54762405	54674473	0	0.00272171127854215	+	54762155	87682	87682
HNRNPA1	chr12	54762425	54763385	54674473	0	0.00885318400544619	+	54762905	88432	88432
HNRNPA1	chr12	54763945	54764465	54674473	0	0.0011738809802555698	+	54764205	89732	89732
HNRNPA1	chr12	54770505	54771045	54674473	0	0.0008670259868280491	+	54770775	96302	96302
HNRNPA1	chr12	54772805	54773305	54674473	0	0.000749275141770406	+	54773055	98582	98582
HNRNPA1	chr12	54773325	54773865	54674473	0	0.0015459488270706	+	54773595	99122	99122
HNRNPA1	chr12	54776885	54777385	54674473	0	0.00204680117870172	+	54777135	102662	102662
HNRNPA1	chr12	54778305	54778805	54674473	0	0.000756764901578862	+	54778555	104082	104082
HNRNPA1	chr12	54782505	54783045	54674473	0	0.00110542301040888	+	54782775	108302	108302
HNRNPA1	chr12	54783945	54784825	54674473	0	0.0040683486068644	+	54784385	109912	109912
HNRNPA1	chr12	54784839	54785445	54674473	0	0.00143063086455241	+	54785142	110669	110669
HNRNPA1	chr12	54787465	54788485	54674473	0	0.00163158100032849	+	54787975	113502	113502
HNRNPA1	chr12	54793025	54793545	54674473	0	0.000368659091974289	+	54793285	118812	118812
HNRNPA1	chr12	54798085	54798625	54674473	0	0.00035624066958851296	+	54798355	123882	123882
ITGA5	chr12	54681925	54682925	54813050	0	0.00366995683883779	-	54682425	-130625	130625
ITGA5	chr12	54685785	54686585	54813050	0	0.0056248400015965	-	54686185	-126865	126865
ITGA5	chr12	54687885	54688405	54813050	0	0.0110956910475311	-	54688145	-124905	124905
ITGA5	chr12	54688465	54688965	54813050	0	0.0120755425936606	-	54688715	-124335	124335
ITGA5	chr12	54689425	54689965	54813050	0	0.0165398580008546	-	54689695	-123355	123355
ITGA5	chr12	54690425	54690925	54813050	0	0.00801424914957871	-	54690675	-122375	122375
ITGA5	chr12	54691565	54692125	54813050	0	0.00800285127772137	-	54691845	-121205	121205
ITGA5	chr12	54694571	54695545	54813050	0	0.00842647164027647	-	54695058	-117992	117992
ITGA5	chr12	54697345	54697845	54813050	0	0.0028599535364290897	-	54697595	-115455	115455
ITGA5	chr12	54698025	54698545	54813050	0	0.008756093053495409	-	54698285	-114765	114765
ITGA5	chr12	54700765	54701285	54813050	0	0.00722241337353673	-	54701025	-112025	112025
ITGA5	chr12	54718465	54719123	54813050	0	0.0163591481893777	-	54718794	-94256	94256
ITGA5	chr12	54724605	54725105	54813050	0	0.000935019455084858	-	54724855	-88195	88195
ITGA5	chr12	54730165	54730685	54813050	0	0.002442240237178	-	54730425	-82625	82625
ITGA5	chr12	54730945	54731525	54813050	0	0.0104784298401951	-	54731235	-81815	81815
ITGA5	chr12	54731905	54732525	54813050	0	0.00271776816040896	-	54732215	-80835	80835
ITGA5	chr12	54745785	54746285	54813050	0	0.0033008734160845897	-	54746035	-67015	67015
ITGA5	chr12	54747224	54747805	54813050	0	0.00239174442735251	-	54747514	-65536	65536
ITGA5	chr12	54751865	54752385	54813050	0	0.0119551475992046	-	54752125	-60925	60925
ITGA5	chr12	54752805	54754045	54813050	0	0.035720011113916005	-	54753425	-59625	59625
ITGA5	chr12	54754545	54755045	54813050	0	0.00368413064063006	-	54754795	-58255	58255
ITGA5	chr12	54758020	54758520	54813050	0	0.000380620813896293	-	54758270	-54780	54780
ITGA5	chr12	54761265	54761785	54813050	0	0.00224415199466444	-	54761525	-51525	51525
ITGA5	chr12	54761905	54762405	54813050	0	0.00512501824260171	-	54762155	-50895	50895
ITGA5	chr12	54762425	54763385	54813050	0	0.0166706622744073	-	54762905	-50145	50145
ITGA5	chr12	54763945	54764465	54813050	0	0.00221043337178492	-	54764205	-48845	48845
ITGA5	chr12	54770505	54771045	54813050	0	0.00303230628166904	-	54770775	-42275	42275
ITGA5	chr12	54772805	54773305	54813050	0	0.00262048860542338	-	54773055	-39995	39995
ITGA5	chr12	54773325	54773865	54813050	0	0.00540674721482686	-	54773595	-39455	39455
ITGA5	chr12	54776885	54777385	54813050	0	0.00787539125161536	-	54777135	-35915	35915
ITGA5	chr12	54778305	54778805	54813050	0	0.00291177264672283	-	54778555	-34495	34495
ITGA5	chr12	54782505	54783045	54813050	0	0.007172461866778941	-	54782775	-30275	30275
ITGA5	chr12	54783945	54784825	54813050	0	0.0263972026714956	-	54784385	-28665	28665
ITGA5	chr12	54784839	54785445	54813050	0	0.0116866699786627	-	54785142	-27908	27908
ITGA5	chr12	54816905	54817445	54813050	0	0.0288013425661071	-	54817175	4125	4125
ITGA5	chr12	54819145	54819885	54813050	0	0.009181822791840471	-	54819515	6465	6465
ITGA5	chr12	54821185	54821825	54813050	0	0.00860539327376315	-	54821505	8455	8455
ITGA5	chr12	54822445	54822965	54813050	0	0.022275434652413	-	54822705	9655	9655
ITGA5	chr12	54825905	54826665	54813050	0	0.0469850730137437	-	54826285	13235	13235
ITGA5	chr12	54833265	54833765	54813050	0	0.0152472186545748	-	54833515	20465	20465
ITGA5	chr12	54842025	54842525	54813050	0	0.00126784177151154	-	54842275	29225	29225
ITGA5	chr12	54856705	54857265	54813050	0	0.00045601729216931795	-	54856985	43935	43935
ITGA5	chr12	54867136	54867665	54813050	0	0.0158972888304801	-	54867400	54350	54350
ITGA5	chr12	54869225	54869725	54813050	0	0.000584896594305743	-	54869475	56425	56425
ITGA5	chr12	54879405	54880445	54813050	0	0.00076259565148089	-	54879925	66875	66875
ITGA5	chr12	54883625	54884165	54813050	0	0.000308257864065174	-	54883895	70845	70845
ITGA5	chr12	54891165	54891744	54813050	0	0.00519721077218735	-	54891454	78404	78404
ITGA5	chr12	54892085	54892805	54813050	0	0.0024947683292816	-	54892445	79395	79395
ITGA5	chr12	54920785	54921305	54813050	0	0.000742474079664992	-	54921045	107995	107995
ITGA5	chr12	54926925	54927565	54813050	0	0.000172883892594884	-	54927245	114195	114195
JUNB	chr19	12777325	12777867	12902309	0	0.0035848507289602295	+	12777596	-124713	124713
JUNB	chr19	12780145	12780725	12902309	0	0.00575059427795418	+	12780435	-121874	121874
JUNB	chr19	12787065	12787585	12902309	0	0.000828076273776466	+	12787325	-114984	114984
JUNB	chr19	12791925	12792425	12902309	0	0.00675964979350674	+	12792175	-110134	110134
JUNB	chr19	12792451	12792985	12902309	0	0.00486332003665506	+	12792718	-109591	109591
JUNB	chr19	12807205	12807765	12902309	0	0.0027192008465712	+	12807485	-94824	94824
JUNB	chr19	12813805	12814305	12902309	0	0.000892523396865167	+	12814055	-88254	88254
JUNB	chr19	12827685	12828205	12902309	1	0.0020205794245341697	+	12827945	-74364	74364
JUNB	chr19	12832705	12833225	12902309	0	0.004670778847276329	+	12832965	-69344	69344
JUNB	chr19	12833305	12833805	12902309	0	0.00931692065058953	+	12833555	-68754	68754
JUNB	chr19	12834545	12835060	12902309	0	0.00795477934564442	+	12834802	-67507	67507
JUNB	chr19	12845325	12845839	12902309	0	0.008596977884216641	+	12845582	-56727	56727
JUNB	chr19	12847665	12848522	12902309	0	0.0480435347649049	+	12848093	-54216	54216
JUNB	chr19	12868285	12868805	12902309	0	0.0029456189202879	+	12868545	-33764	33764
JUNB	chr19	12871305	12871845	12902309	0	0.00150799479764038	+	12871575	-30734	30734
JUNB	chr19	12876785	12877345	12902309	0	0.00182668696155945	+	12877065	-25244	25244
JUNB	chr19	12886184	12886825	12902309	0	0.0112856672418345	+	12886504	-15805	15805
JUNB	chr19	12888325	12888845	12902309	0	0.00734069232649173	+	12888585	-13724	13724
JUNB	chr19	12889945	12890545	12902309	0	0.0166625619237198	+	12890245	-12064	12064
JUNB	chr19	12893105	12893985	12902309	1	0.0351328569887624	+	12893545	-8764	8764
JUNB	chr19	12895265	12895785	12902309	1	0.11139643223778502	+	12895525	-6784	6784
JUNB	chr19	12900645	12901165	12902309	1	0.0493470620628189	+	12900905	-1404	1404
JUNB	chr19	12906845	12907745	12902309	0	0.0361678286134606	+	12907295	4986	4986
JUNB	chr19	12912425	12912974	12902309	0	0.0143124289902051	+	12912699	10390	10390
JUNB	chr19	12916645	12917677	12902309	0	0.0263268379749819	+	12917161	14852	14852
JUNB	chr19	12935945	12936745	12902309	0	0.00142866301637119	+	12936345	34036	34036
JUNB	chr19	12939125	12939705	12902309	0	0.000191809383486038	+	12939415	37106	37106
JUNB	chr19	12941239	12941805	12902309	0	0.00256230678329624	+	12941522	39213	39213
JUNB	chr19	12943165	12943725	12902309	0	0.00131495833030445	+	12943445	41136	41136
JUNB	chr19	12946045	12946545	12902309	0	0.0008483044447056769	+	12946295	43986	43986
JUNB	chr19	12947025	12947525	12902309	0	0.00352745686544411	+	12947275	44966	44966
JUNB	chr19	12948705	12949508	12902309	0	0.00297996437408515	+	12949106	46797	46797
JUNB	chr19	12951265	12951825	12902309	0	0.00681771055844255	+	12951545	49236	49236
JUNB	chr19	12951925	12952425	12902309	0	0.0039879473471773706	+	12952175	49866	49866
JUNB	chr19	12958325	12958825	12902309	0	0.000940799054861623	+	12958575	56266	56266
JUNB	chr19	12977965	12978745	12902309	0	0.00388480784452879	+	12978355	76046	76046
JUNB	chr19	12983025	12983525	12902309	0	0.0005099075209026741	+	12983275	80966	80966
JUNB	chr19	12983645	12984185	12902309	0	0.000935582280542823	+	12983915	81606	81606
JUNB	chr19	12992085	12992645	12902309	0	0.00591293342147641	+	12992365	90056	90056
JUNB	chr19	12995825	12996325	12902309	0	0.00763981720617223	+	12996075	93766	93766
JUNB	chr19	12996905	12998745	12902309	1	0.0192082031227488	+	12997825	95516	95516
JUNB	chr19	13001505	13002192	12902309	0	0.00828724449327935	+	13001848	99539	99539
JUNB	chr19	13019305	13019805	12902309	0	0.000663910747113595	+	13019555	117246	117246
JUNB	chr19	13029836	13030425	12902309	0	0.00236671492897036	+	13030130	127821	127821
KLF1	chr19	12868285	12868805	12998017	0	0.000690532543737294	-	12868545	-129472	129472
KLF1	chr19	12871305	12871845	12998017	0	0.000691458884604955	-	12871575	-126442	126442
KLF1	chr19	12876785	12877345	12998017	0	0.000316144217004902	-	12877065	-120952	120952
KLF1	chr19	12886184	12886825	12998017	0	0.00151542725649203	-	12886504	-111513	111513
KLF1	chr19	12888325	12888845	12998017	0	0.000985700268731223	-	12888585	-109432	109432
KLF1	chr19	12889945	12890545	12998017	0	0.00168433412005389	-	12890245	-107772	107772
KLF1	chr19	12893105	12893985	12998017	0	0.00355140284141466	-	12893545	-104472	104472
KLF1	chr19	12895265	12895785	12998017	0	0.00685393467426348	-	12895525	-102492	102492
KLF1	chr19	12900645	12901165	12998017	0	0.0036200522233765	-	12900905	-97112	97112
KLF1	chr19	12902005	12902559	12998017	0	0.004852273260994479	-	12902282	-95735	95735
KLF1	chr19	12904165	12904665	12998017	0	0.00284570989774327	-	12904415	-93602	93602
KLF1	chr19	12906845	12907745	12998017	0	0.0030632164280850896	-	12907295	-90722	90722
KLF1	chr19	12912425	12912974	12998017	0	0.00385955236383265	-	12912699	-85318	85318
KLF1	chr19	12916645	12917677	12998017	0	0.0070793651015769	-	12917161	-80856	80856
KLF1	chr19	12925705	12926305	12998017	0	0.000870615021664487	-	12926005	-72012	72012
KLF1	chr19	12935945	12936745	12998017	0	0.0020426658713348102	-	12936345	-61672	61672
KLF1	chr19	12939125	12939705	12998017	0	0.000274244154820972	-	12939415	-58602	58602
KLF1	chr19	12941239	12941805	12998017	0	0.00111579481751482	-	12941522	-56495	56495
KLF1	chr19	12943165	12943725	12998017	0	0.000572618274972587	-	12943445	-54572	54572
KLF1	chr19	12946045	12946545	12998017	0	0.000870141007088188	-	12946295	-51722	51722
KLF1	chr19	12947025	12947525	12998017	0	0.0036182586199022104	-	12947275	-50742	50742
KLF1	chr19	12948705	12949508	12998017	0	0.00305667289348345	-	12949106	-48911	48911
KLF1	chr19	12951265	12951825	12998017	0	0.00422401816555891	-	12951545	-46472	46472
KLF1	chr19	12951925	12952425	12998017	0	0.00247079454215167	-	12952175	-45842	45842
KLF1	chr19	12958325	12958825	12998017	1	0.0008269797530539861	-	12958575	-39442	39442
KLF1	chr19	12977965	12978745	12998017	1	0.005869670641298039	-	12978355	-19662	19662
KLF1	chr19	12983025	12983525	12998017	0	0.0020903889331081	-	12983275	-14742	14742
KLF1	chr19	12983645	12984185	12998017	0	0.0038354618535466705	-	12983915	-14102	14102
KLF1	chr19	12992085	12992645	12998017	1	0.0124082972032192	-	12992365	-5652	5652
KLF1	chr19	12999705	13000205	12998017	1	0.006598775553060971	-	12999955	1938	1938
KLF1	chr19	13001505	13002192	12998017	1	0.11708334836167998	-	13001848	3831	3831
KLF1	chr19	13019305	13019805	12998017	1	0.00662818179105261	-	13019555	21538	21538
KLF1	chr19	13029836	13030425	12998017	0	0.024405825320497003	-	13030130	32113	32113
KLF1	chr19	13044308	13044885	12998017	0	0.0291675014122294	-	13044596	46579	46579
KLF1	chr19	13044985	13045485	12998017	0	0.0163796500396194	-	13045235	47218	47218
KLF1	chr19	13045805	13046305	12998017	0	0.0013227964545210003	-	13046055	48038	48038
KLF1	chr19	13047265	13047765	12998017	0	0.00166975741035205	-	13047515	49498	49498
KLF1	chr19	13049025	13049663	12998017	0	0.0336734712346533	-	13049344	51327	51327
KLF1	chr19	13056305	13057565	12998017	0	0.0224230683493337	-	13056935	58918	58918
KLF1	chr19	13067818	13068345	12998017	0	0.0053900758220910795	-	13068081	70064	70064
KLF1	chr19	13075665	13076805	12998017	0	0.00984054410254803	-	13076235	78218	78218
KLF1	chr19	13085005	13085525	12998017	0	0.000461245123518011	-	13085265	87248	87248
KLF1	chr19	13088545	13089065	12998017	0	0.000657224355474663	-	13088805	90788	90788
KLF1	chr19	13094325	13094825	12998017	0	0.000122876226671521	-	13094575	96558	96558
KLF1	chr19	13095965	13096465	12998017	0	0.0020827828345813602	-	13096215	98198	98198
KLF1	chr19	13107305	13107805	12998017	0	0.000226503640356846	-	13107555	109538	109538
KLF1	chr19	13123985	13124525	12998017	0	0.000349480213490081	-	13124255	126238	126238
KLF1	chr19	13127205	13127805	12998017	0	0.000890542266725047	-	13127505	129488	129488
LYL1	chr19	13085005	13085525	13213974	0	0.0018723014982674699	-	13085265	-128709	128709
LYL1	chr19	13088545	13089065	13213974	0	0.00266782689444528	-	13088805	-125169	125169
LYL1	chr19	13094325	13094825	13213974	0	0.00074238840115435	-	13094575	-119399	119399
LYL1	chr19	13095965	13096465	13213974	0	0.004844486344104421	-	13096215	-117759	117759
LYL1	chr19	13107305	13107805	13213974	0	0.0007919189991973639	-	13107555	-106419	106419
LYL1	chr19	13123985	13124525	13213974	0	0.0013087722793917401	-	13124255	-89719	89719
LYL1	chr19	13127205	13127805	13213974	0	0.0018667333598979	-	13127505	-86469	86469
LYL1	chr19	13133545	13134045	13213974	0	0.00233004553274468	-	13133795	-80179	80179
LYL1	chr19	13144765	13145325	13213974	0	0.000314025099423673	-	13145045	-68929	68929
LYL1	chr19	13162305	13162805	13213974	0	0.00071752153808228	-	13162555	-51419	51419
LYL1	chr19	13172085	13172605	13213974	0	0.00131276200733881	-	13172345	-41629	41629
LYL1	chr19	13180365	13180865	13213974	0	0.0060059764697828295	-	13180615	-33359	33359
LYL1	chr19	13190225	13190725	13213974	0	0.0036374798073896797	-	13190475	-23499	23499
LYL1	chr19	13204505	13205025	13213974	0	0.00526430955452104	-	13204765	-9209	9209
LYL1	chr19	13215145	13215725	13213974	1	0.0242666394588615	-	13215435	1461	1461
LYL1	chr19	13227213	13228345	13213974	0	0.0631766362153315	-	13227779	13805	13805
LYL1	chr19	13228625	13229351	13213974	0	0.0260066174898093	-	13228988	15014	15014
LYL1	chr19	13229485	13229985	13213974	0	0.0201675432885105	-	13229735	15761	15761
LYL1	chr19	13260938	13261531	13213974	0	0.0225213432645189	-	13261234	47260	47260
LYL1	chr19	13262245	13262985	13213974	0	0.0314180109564922	-	13262615	48641	48641
LYL1	chr19	13263605	13264105	13213974	0	0.0255219421554586	-	13263855	49881	49881
LYL1	chr19	13266245	13266765	13213974	0	0.0035263990768656705	-	13266505	52531	52531
LYL1	chr19	13273605	13274145	13213974	0	0.0160993871435677	-	13273875	59901	59901
LYL1	chr19	13274445	13275785	13213974	0	0.0144572100535533	-	13275115	61141	61141
LYL1	chr19	13283085	13283605	13213974	0	0.0017754469088524898	-	13283345	69371	69371
LYL1	chr19	13301925	13302425	13213974	0	0.000856871300413616	-	13302175	88201	88201
LYL1	chr19	13305225	13305845	13213974	0	0.000718164320372848	-	13305535	91561	91561
LYL1	chr19	13306445	13306985	13213974	0	0.000439682918765539	-	13306715	92741	92741
LYL1	chr19	13323585	13324085	13213974	0	0.0010954294197718	-	13323835	109861	109861
NFE2	chr12	54569125	54569625	54694821	0	8.24126571041823e-05	-	54569375	-125446	125446
NFE2	chr12	54582528	54583125	54694821	0	0.00104963179233657	-	54582826	-111995	111995
NFE2	chr12	54585265	54585765	54694821	0	9.18251314208904e-05	-	54585515	-109306	109306
NFE2	chr12	54589485	54589985	54694821	0	0.00011168007724826001	-	54589735	-105086	105086
NFE2	chr12	54591285	54591785	54694821	0	0.00018354124434798202	-	54591535	-103286	103286
NFE2	chr12	54595045	54595565	54694821	0	0.00015719477889946298	-	54595305	-99516	99516
NFE2	chr12	54601485	54602005	54694821	0	0.00018146467094135602	-	54601745	-93076	93076
NFE2	chr12	54603585	54604125	54694821	0	0.00020660221658397	-	54603855	-90966	90966
NFE2	chr12	54608405	54608905	54694821	0	0.000558623051788804	-	54608655	-86166	86166
NFE2	chr12	54609345	54609845	54694821	0	8.78015931320562e-05	-	54609595	-85226	85226
NFE2	chr12	54609905	54611245	54694821	0	0.00530615491215539	-	54610575	-84246	84246
NFE2	chr12	54613765	54614305	54694821	0	0.00237619769092177	-	54614035	-80786	80786
NFE2	chr12	54621105	54621625	54694821	0	0.0008729155035248299	-	54621365	-73456	73456
NFE2	chr12	54621725	54622225	54694821	0	0.000212998008625249	-	54621975	-72846	72846
NFE2	chr12	54645365	54645945	54694821	0	0.000296063496349718	-	54645655	-49166	49166
NFE2	chr12	54653079	54653685	54694821	0	0.0080320752140445	-	54653382	-41439	41439
NFE2	chr12	54655565	54656105	54694821	0	0.00141450096366258	-	54655835	-38986	38986
NFE2	chr12	54656205	54656725	54694821	0	0.00318757723962945	-	54656465	-38356	38356
NFE2	chr12	54673305	54675605	54694821	1	0.11673367843505199	-	54674455	-20366	20366
NFE2	chr12	54676805	54677305	54694821	0	0.0036251792630647	-	54677055	-17766	17766
NFE2	chr12	54679625	54680125	54694821	0	0.0075862563649092205	-	54679875	-14946	14946
NFE2	chr12	54680325	54680885	54694821	0	0.00795214367130013	-	54680605	-14216	14216
NFE2	chr12	54680945	54681885	54694821	0	0.0193408895664024	-	54681415	-13406	13406
NFE2	chr12	54681925	54682925	54694821	0	0.0119646605295357	-	54682425	-12396	12396
NFE2	chr12	54697345	54697845	54694821	1	0.027936166906653	-	54697595	2774	2774
NFE2	chr12	54698025	54698545	54694821	1	0.0855299479088921	-	54698285	3464	3464
NFE2	chr12	54700765	54701285	54694821	1	0.0332390341956241	-	54701025	6204	6204
NFE2	chr12	54718465	54719123	54694821	0	0.0689434654053532	-	54718794	23973	23973
NFE2	chr12	54724605	54725105	54694821	0	0.00261844874702451	-	54724855	30034	30034
NFE2	chr12	54730165	54730685	54694821	0	0.00207164766989717	-	54730425	35604	35604
NFE2	chr12	54730945	54731525	54694821	0	0.00888840271819624	-	54731235	36414	36414
NFE2	chr12	54745785	54746285	54694821	0	0.0039044405733195398	-	54746035	51214	51214
NFE2	chr12	54747224	54747805	54694821	0	0.0028290766733621198	-	54747514	52693	52693
NFE2	chr12	54751865	54752385	54694821	0	0.0100460615633793	-	54752125	57304	57304
NFE2	chr12	54752805	54754045	54694821	0	0.0300159766090105	-	54753425	58604	58604
NFE2	chr12	54754545	54755045	54694821	0	0.00309582152091238	-	54754795	59974	59974
NFE2	chr12	54758020	54758520	54694821	0	0.000388702328933353	-	54758270	63449	63449
NFE2	chr12	54761265	54761785	54694821	0	0.00118274288399736	-	54761525	66704	66704
NFE2	chr12	54761905	54762405	54694821	0	0.00270105539696306	-	54762155	67334	67334
NFE2	chr12	54762425	54763385	54694821	0	0.008785994542017	-	54762905	68084	68084
NFE2	chr12	54763945	54764465	54694821	0	0.00116497204612017	-	54764205	69384	69384
NFE2	chr12	54770505	54771045	54694821	0	0.000811881313156488	-	54770775	75954	75954
NFE2	chr12	54772805	54773305	54694821	0	0.000701619669142299	-	54773055	78234	78234
NFE2	chr12	54773325	54773865	54694821	0	0.00144762323490049	-	54773595	78774	78774
NFE2	chr12	54776885	54777385	54694821	0	0.00253216381008037	-	54777135	82314	82314
NFE2	chr12	54778305	54778805	54694821	0	0.000936218288545495	-	54778555	83734	83734
NFE2	chr12	54782505	54783045	54694821	0	0.00151202694707835	-	54782775	87954	87954
NFE2	chr12	54783945	54784825	54694821	0	0.00556479525553958	-	54784385	89564	89564
NFE2	chr12	54784839	54785445	54694821	0	0.0016217951458262	-	54785142	90321	90321
NFE2	chr12	54787465	54788485	54694821	0	0.00184959671423198	-	54787975	93154	93154
NFE2	chr12	54793025	54793545	54694821	0	0.000339425428580455	-	54793285	98464	98464
NFE2	chr12	54798085	54798625	54694821	0	0.000304506269325107	-	54798355	103534	103534
NFE2	chr12	54810925	54811465	54694821	0	0.0021774318982309697	-	54811195	116374	116374
NFE2	chr12	54812800	54813665	54694821	0	0.00189420714058701	-	54813232	118411	118411
NFE2	chr12	54816905	54817445	54694821	0	0.0008086085151801781	-	54817175	122354	122354
NFE2	chr12	54819145	54819885	54694821	0	0.00025778312512051603	-	54819515	124694	124694
NFE2	chr12	54821185	54821825	54694821	0	0.00029171239761856	-	54821505	126684	126684
NFE2	chr12	54822445	54822965	54694821	0	0.00075511022491705	-	54822705	127884	127884
NUCB1	chr19	49277645	49278145	49403306	0	0.000298038860535003	+	49277895	-125411	125411
NUCB1	chr19	49284045	49284685	49403306	0	0.00273186655715542	+	49284365	-118941	118941
NUCB1	chr19	49287765	49288285	49403306	0	0.00100280890954887	+	49288025	-115281	115281
NUCB1	chr19	49291305	49291865	49403306	0	0.000213487451473225	+	49291585	-111721	111721
NUCB1	chr19	49298545	49299065	49403306	0	0.00257849720524833	+	49298805	-104501	104501
NUCB1	chr19	49309805	49310825	49403306	0	0.0024103565158523897	+	49310315	-92991	92991
NUCB1	chr19	49314070	49314625	49403306	0	0.00188119527927042	+	49314347	-88959	88959
NUCB1	chr19	49315365	49315905	49403306	0	0.00248252072232772	+	49315635	-87671	87671
NUCB1	chr19	49319185	49319685	49403306	0	0.0008315230093986731	+	49319435	-83871	83871
NUCB1	chr19	49322685	49323205	49403306	0	0.0003418565694968	+	49322945	-80361	80361
NUCB1	chr19	49333325	49333845	49403306	0	0.0	+	49333585	-69721	69721
NUCB1	chr19	49338885	49339405	49403306	0	0.00413245499006274	+	49339145	-64161	64161
NUCB1	chr19	49345685	49346405	49403306	0	0.0016546137236927	+	49346045	-57261	57261
NUCB1	chr19	49347645	49348165	49403306	0	0.00104761227592288	+	49347905	-55401	55401
NUCB1	chr19	49357245	49357765	49403306	0	0.00197373575041115	+	49357505	-45801	45801
NUCB1	chr19	49361765	49362265	49403306	0	0.0012736712815393698	+	49362015	-41291	41291
NUCB1	chr19	49362425	49362945	49403306	0	0.006745618987163871	+	49362685	-40621	40621
NUCB1	chr19	49363225	49363765	49403306	0	0.0127144977022469	+	49363495	-39811	39811
NUCB1	chr19	49370285	49370805	49403306	0	0.002041033488037	+	49370545	-32761	32761
NUCB1	chr19	49375325	49375898	49403306	1	0.0382253707648008	+	49375611	-27695	27695
NUCB1	chr19	49376085	49376585	49403306	1	0.0292760560743195	+	49376335	-26971	26971
NUCB1	chr19	49376745	49377245	49403306	1	0.030007703637043998	+	49376995	-26311	26311
NUCB1	chr19	49377625	49378145	49403306	1	0.0161883913050499	+	49377885	-25421	25421
NUCB1	chr19	49378405	49379925	49403306	0	0.0232693018325116	+	49379165	-24141	24141
NUCB1	chr19	49381225	49382185	49403306	1	0.0398170917699807	+	49381705	-21601	21601
NUCB1	chr19	49391365	49391905	49403306	0	0.0040311605998261295	+	49391635	-11671	11671
NUCB1	chr19	49393745	49394245	49403306	0	0.0079754348097156	+	49393995	-9311	9311
NUCB1	chr19	49395065	49395625	49403306	0	0.0655695092542536	+	49395345	-7961	7961
